,FHR
0,138.5
1,139.5
2,139.5
3,141.5
4,141.5
5,130.75
6,130.75
7,123.25
8,123.25
9,123.25
10,145.0
11,145.5
12,145.5
13,147.0
14,145.0
15,145.0
16,143.0
17,143.0
18,141.5
19,141.5
20,139.5
21,139.5
22,138.0
23,141.75
24,141.75
25,142.5
26,142.5
27,142.5
28,142.0
29,142.0
30,141.0
31,141.0
32,141.25
33,140.0
34,140.0
35,139.75
36,139.75
37,139.0
38,139.0
39,139.0
40,138.75
41,138.75
42,138.0
43,138.0
44,139.0
45,138.25
46,138.25
47,142.5
48,142.5
49,142.5
50,142.5
51,141.0
52,141.0
53,140.75
54,140.25
55,140.25
56,140.5
57,140.5
58,139.75
59,139.75
60,139.5
61,139.5
62,139.5
63,140.25
64,139.75
65,139.75
66,139.5
67,139.5
68,140.25
69,140.5
70,140.5
71,141.25
72,141.25
73,141.75
74,141.75
75,141.25
76,141.25
77,141.25
78,140.75
79,140.75
80,140.75
81,141.25
82,141.25
83,140.75
84,140.75
85,140.25
86,140.25
87,140.75
88,142.0
89,142.0
90,143.25
91,143.25
92,143.5
93,142.0
94,142.0
95,142.0
96,142.0
97,141.75
98,142.0
99,142.0
100,142.0
101,142.0
102,140.25
103,140.25
104,139.75
105,139.5
106,139.5
107,138.75
108,138.75
109,138.25
110,136.75
111,136.75
112,137.5
113,137.5
114,137.5
115,137.5
116,137.5
117,137.5
118,138.5
119,139.25
120,139.25
121,139.25
122,140.75
123,140.75
124,141.5
125,141.5
126,141.75
127,141.75
128,141.5
129,140.25
130,140.25
131,140.25
132,140.25
133,139.75
134,139.5
135,139.5
136,138.0
137,138.0
138,137.5
139,137.5
140,135.75
141,135.75
142,135.25
143,136.5
144,136.5
145,137.5
146,137.5
147,138.5
148,138.5
149,138.0
150,138.75
151,138.75
152,141.5
153,141.5
154,142.0
155,143.25
156,143.25
157,144.25
158,144.5
159,144.5
160,144.25
161,144.25
162,144.75
163,144.75
164,145.0
165,144.5
166,144.5
167,143.25
168,143.25
169,142.5
170,140.5
171,140.5
172,139.75
173,139.75
174,138.25
175,138.25
176,136.25
177,135.0
178,135.0
179,135.75
180,135.75
181,135.75
182,135.75
183,135.75
184,135.75
185,135.5
186,135.5
187,135.5
188,135.75
189,135.75
190,137.5
191,137.5
192,136.5
193,136.5
194,135.0
195,135.0
196,136.25
197,136.25
198,136.5
199,136.5
200,136.25
201,136.25
202,136.5
203,136.25
204,136.25
205,136.25
206,136.25
207,136.25
208,136.25
209,136.73333333333332
210,137.21666666666667
211,137.7
212,138.18333333333334
213,138.66666666666666
214,139.15
215,139.63333333333333
216,140.11666666666667
217,140.6
218,141.08333333333334
219,141.56666666666666
220,142.05
221,142.53333333333333
222,143.01666666666668
223,143.5
224,143.5
225,146.25
226,146.25
227,141.75
228,148.25
229,148.25
230,148.0
231,142.0
232,142.0
233,143.25
234,143.25
235,142.0
236,140.75
237,140.75
238,139.5
239,139.5
240,141.0
241,141.0
242,136.5
243,136.5
244,136.5
245,136.5
246,136.5
247,136.25
248,136.25
249,136.25
250,136.25
251,136.25
252,136.25
253,136.5
254,136.5
255,135.0
256,135.0
257,135.75
258,135.75
259,136.5
260,136.5
261,135.25
262,135.25
263,135.5
264,134.75
265,134.75
266,134.25
267,134.25
268,132.25
269,132.25
270,132.75
271,132.75
272,134.25
273,134.25
274,135.25
275,136.25
276,136.25
277,137.0
278,137.0
279,136.0
280,136.0
281,135.75
282,135.75
283,137.0
284,137.0
285,139.75
286,142.75
287,142.75
288,143.5
289,143.5
290,142.5
291,142.5
292,142.5
293,142.25
294,142.25
295,142.25
296,142.25
297,142.25
298,141.25
299,141.25
300,140.0
301,140.0
302,137.75
303,137.75
304,137.75
305,136.0
306,136.0
307,136.0
308,137.5
309,137.5
310,137.5
311,133.25
312,133.25
313,132.75
314,133.5
315,133.5
316,133.75
317,133.75
318,134.25
319,134.5
320,134.5
321,135.75
322,135.75
323,136.5
324,136.5
325,136.5
326,136.25
327,136.25
328,135.0
329,135.0
330,133.75
331,133.75
332,132.5
333,132.5
334,130.25
335,130.25
336,130.0
337,129.25
338,129.25
339,129.0
340,129.0
341,129.75
342,131.25
343,131.25
344,132.25
345,132.25
346,133.5
347,133.5
348,136.5
349,136.5
350,137.5
351,137.5
352,138.25
353,139.0
354,139.0
355,141.0
356,141.0
357,141.25
358,141.25
359,142.0
360,142.0
361,143.0
362,143.0
363,143.25
364,142.5
365,142.5
366,143.0
367,143.0
368,141.75
369,141.75
370,141.25
371,141.0
372,141.0
373,140.25
374,139.5
375,139.5
376,138.5
377,138.5
378,138.75
379,138.75
380,137.75
381,137.75
382,138.5
383,138.5
384,137.75
385,137.75
386,138.5
387,138.5
388,138.5
389,138.5
390,139.0
391,140.25
392,140.25
393,140.5
394,140.5
395,143.25
396,143.25
397,143.25
398,142.25
399,142.25
400,143.25
401,144.25
402,144.25
403,145.0
404,145.0
405,145.0
406,145.25
407,145.25
408,145.25
409,145.25
410,145.25
411,146.25
412,146.25
413,146.0
414,146.0
415,145.25
416,144.5
417,144.5
418,143.75
419,143.75
420,143.5
421,143.5
422,143.5
423,142.25
424,142.25
425,142.75
426,142.75
427,144.75
428,144.25
429,144.25
430,144.5
431,144.5
432,145.25
433,145.25
434,145.25
435,141.0
436,141.0
437,141.0
438,140.75
439,140.75
440,138.5
441,138.5
442,137.5
443,137.75
444,137.75
445,137.75
446,136.75
447,136.75
448,137.75
449,138.25
450,138.25
451,139.5
452,139.5
453,140.75
454,141.5
455,141.5
456,143.0
457,143.0
458,143.0
459,142.0
460,141.25
461,141.25
462,140.75
463,140.75
464,142.0
465,142.25
466,142.25
467,141.75
468,141.75
469,140.75
470,140.75
471,141.5
472,142.0
473,142.0
474,142.75
475,142.75
476,142.5
477,142.0
478,142.0
479,142.0
480,142.0
481,142.25
482,142.0
483,142.0
484,142.5
485,142.5
486,142.25
487,142.25
488,142.25
489,142.75
490,142.75
491,143.25
492,143.75
493,143.75
494,143.25
495,143.25
496,143.25
497,143.25
498,143.25
499,142.5
500,142.5
501,142.0
502,142.0
503,141.75
504,142.0
505,142.0
506,142.0
507,142.0
508,142.0
509,142.75
510,142.75
511,142.25
512,142.25
513,143.25
514,144.0
515,144.0
516,144.5
517,144.5
518,144.75
519,145.25
520,145.25
521,145.75
522,146.25
523,146.25
524,146.75
525,146.75
526,147.25
527,146.25
528,146.25
529,146.5
530,146.5
531,147.5
532,147.25
533,147.25
534,145.75
535,145.75
536,145.75
537,145.0
538,145.0
539,145.0
540,145.0
541,143.75
542,142.75
543,142.75
544,142.0
545,142.0
546,142.0
547,141.25
548,141.25
549,141.25
550,141.25
551,141.5
552,141.25
553,141.25
554,142.5
555,142.5
556,144.0
557,146.0
558,146.0
559,145.75
560,145.75
561,145.0
562,143.0
563,143.0
564,143.25
565,143.25
566,142.5
567,142.5
568,142.0
569,142.0
570,142.0
571,141.25
572,141.25
573,140.5
574,138.5
575,138.5
576,140.75
577,140.75
578,141.5
579,142.0
580,142.0
581,142.25
582,142.25
583,141.75
584,142.75
585,142.75
586,145.25
587,145.25
588,143.75
589,144.75
590,144.75
591,145.25
592,145.25
593,146.0
594,146.25
595,146.25
596,146.25
597,146.25
598,146.5
599,145.75
600,145.75
601,145.5
602,145.5
603,145.5
604,145.25
605,145.25
606,145.0
607,145.0
608,143.25
609,144.0
610,144.0
611,144.25
612,144.25
613,144.75
614,144.5
615,144.5
616,143.0
617,143.0
618,143.0
619,143.25
620,143.25
621,142.25
622,142.25
623,142.0
624,142.0
625,142.0
626,140.75
627,140.75
628,139.5
629,139.5
630,140.75
631,141.0
632,141.0
633,140.75
634,140.75
635,138.5
636,138.5
637,138.5
638,141.5
639,141.0
640,141.0
641,139.5
642,138.0
643,138.0
644,138.25
645,138.25
646,137.75
647,137.75
648,137.5
649,139.5
650,139.5
651,137.0
652,137.5
653,137.5
654,137.75
655,139.75
656,139.75
657,141.0
658,141.0
659,143.25
660,143.25
661,143.25
662,143.75
663,143.75
664,143.5
665,143.5
666,143.25
667,143.25
668,144.0
669,144.0
670,143.25
671,143.25
672,145.0
673,145.0
674,140.0
675,140.0
676,140.75
677,140.75
678,142.0
679,142.0
680,140.25
681,140.75
682,140.75
683,138.75
684,138.0
685,138.0
686,137.5
687,137.5
688,138.25
689,138.25
690,136.75
691,136.75
692,136.0
693,136.0
694,136.5
695,136.5
696,136.5
697,136.5
698,136.5
699,136.5
700,136.25
701,136.25
702,136.25
703,136.25
704,136.25
705,136.25
706,136.25
707,134.5
708,134.5
709,133.0
710,133.0
711,133.0
712,133.0
713,133.0
714,133.0
715,133.0
716,133.0
717,133.0
718,133.0
719,133.0
720,133.0
721,133.0
722,133.0
723,132.75
724,132.75
725,133.06666666666666
726,133.38333333333333
727,133.7
728,134.01666666666668
729,134.33333333333334
730,134.65
731,134.96666666666667
732,135.28333333333333
733,135.6
734,135.91666666666666
735,136.23333333333332
736,136.55
737,136.86666666666667
738,137.18333333333334
739,137.5
740,138.5
741,138.5
742,138.5
743,138.5
744,138.5
745,138.5
746,138.5
747,140.75
748,140.75
749,141.25
750,141.25
751,142.0
752,141.0
753,141.0
754,140.25
755,140.25
756,139.5
757,139.5
758,139.5
759,139.5
760,132.0
761,128.0
762,128.0
763,128.0
764,118.0
765,118.0
766,118.0
767,114.75
768,114.75
769,114.75
770,114.75
771,114.75
772,114.75
773,115.0
774,115.0
775,115.0
776,115.0
777,114.75
778,114.75
779,115.76785714285714
780,116.78571428571429
781,117.80357142857143
782,118.82142857142857
783,119.83928571428571
784,120.85714285714286
785,121.875
786,122.89285714285714
787,123.91071428571428
788,124.92857142857143
789,125.94642857142857
790,126.96428571428571
791,127.98214285714286
792,129.0
793,130.0
794,130.0
795,129.75
796,129.75
797,129.25
798,129.25
799,130.75
800,129.75
801,129.75
802,129.25
803,129.25
804,129.5
805,129.5
806,129.25
807,129.25
808,129.25
809,129.5
810,129.5
811,129.25
812,129.25
813,129.25
814,134.5
815,135.25
816,135.25
817,134.75
818,135.25
819,135.25
820,135.25
821,135.25
822,136.75
823,137.5
824,137.5
825,138.25
826,139.5
827,139.5
828,142.75
829,142.75
830,142.75
831,142.75
832,142.75
833,143.0
834,143.0
835,142.75
836,142.75
837,139.75
838,141.25
839,141.25
840,141.75
841,141.75
842,142.0
843,141.5
844,141.5
845,142.0
846,142.0
847,139.5
848,139.5
849,131.0
850,131.0
851,131.0
852,118.0
853,118.0
854,119.0
855,119.0
856,135.25
857,134.25
858,134.25
859,135.0
860,135.0
861,134.5
862,134.75
863,134.75
864,133.5
865,133.5
866,132.25
867,132.25
868,132.0
869,132.0
870,132.0
871,132.0
872,131.5
873,131.5
874,131.5
875,131.5
876,131.5
877,131.5
878,131.25
879,131.25
880,131.5
881,136.75
882,136.75
883,139.5
884,139.5
885,140.0
886,140.75
887,140.75
888,140.5
889,140.5
890,142.0
891,143.0
892,143.0
893,140.75
894,140.75
895,139.5
896,139.5
897,140.0
898,138.25
899,138.25
900,138.0
901,138.0
902,136.5
903,136.5
904,136.0
905,136.5
906,136.5
907,136.75
908,136.75
909,137.5
910,137.5
911,136.0
912,136.0
913,136.0
914,138.75
915,138.75
916,138.75
917,138.75
918,138.75
919,138.75
920,138.75
921,139.0
922,139.0
923,139.0
924,139.0
925,139.0
926,139.0
927,137.0
928,137.0
929,136.25
930,129.5
931,129.5
932,129.5
933,129.5
934,142.5
935,142.5
936,141.25
937,141.5
938,141.5
939,142.25
940,142.25
941,144.5
942,145.0
943,145.0
944,145.0
945,145.0
946,146.5
947,146.5
948,143.25
949,143.25
950,142.0
951,141.25
952,141.25
953,140.75
954,140.75
955,139.75
956,139.75
957,138.5
958,138.5
959,136.25
960,136.25
961,136.0
962,136.0
963,136.0
964,136.5
965,136.5
966,136.5
967,136.5
968,136.25
969,136.25
970,137.25
971,138.25
972,138.25
973,139.25
974,139.25
975,138.5
976,138.5
977,138.5
978,138.5
979,138.5
980,139.0
981,139.0
982,139.75
983,140.75
984,140.75
985,141.75
986,141.75
987,142.5
988,143.75
989,143.75
990,144.25
991,144.25
992,143.25
993,145.0
994,145.0
995,145.5
996,145.5
997,145.75
998,146.25
999,146.25
1000,146.25
1001,147.0
1002,147.0
1003,145.75
1004,145.75
1005,144.75
1006,144.75
1007,143.25
1008,141.75
1009,141.75
1010,139.25
1011,139.25
1012,140.25
1013,140.25
1014,138.0
1015,134.25
1016,134.25
1017,135.25
1018,135.25
1019,135.5
1020,135.5
1021,136.25
1022,137.0
1023,137.0
1024,137.25
1025,137.25
1026,137.75
1027,137.75
1028,138.25
1029,138.5
1030,138.5
1031,139.0
1032,139.0
1033,139.0
1034,140.25
1035,140.25
1036,141.25
1037,141.25
1038,141.75
1039,142.0
1040,142.0
1041,142.25
1042,142.25
1043,142.25
1044,142.25
1045,143.25
1046,143.25
1047,142.5
1048,143.25
1049,143.25
1050,143.0
1051,143.0
1052,142.0
1053,141.75
1054,141.75
1055,141.0
1056,140.75
1057,140.75
1058,140.0
1059,140.0
1060,140.5
1061,140.75
1062,140.75
1063,141.0
1064,140.25
1065,140.25
1066,140.25
1067,140.5
1068,140.75
1069,140.75
1070,141.75
1071,141.75
1072,141.75
1073,142.75
1074,142.75
1075,142.75
1076,142.25
1077,142.75
1078,142.75
1079,143.25
1080,143.25
1081,145.0
1082,146.75
1083,146.75
1084,146.0
1085,147.0
1086,147.0
1087,147.75
1088,147.75
1089,148.0
1090,146.5
1091,146.5
1092,147.5
1093,147.5
1094,146.5
1095,146.5
1096,146.5
1097,146.5
1098,148.0
1099,147.0
1100,147.0
1101,146.25
1102,146.25
1103,146.75
1104,146.75
1105,146.75
1106,147.0
1107,147.0
1108,147.0
1109,146.0
1110,146.0
1111,147.0
1112,147.0
1113,147.0
1114,146.75
1115,146.75
1116,147.25
1117,147.0
1118,147.0
1119,146.25
1120,146.25
1121,145.75
1122,148.0
1123,148.0
1124,150.25
1125,150.25
1126,150.75
1127,150.0
1128,150.0
1129,151.0
1130,151.0
1131,152.75
1132,152.5
1133,152.5
1134,151.25
1135,152.5
1136,152.5
1137,153.0
1138,153.25
1139,153.25
1140,153.25
1141,153.25
1142,153.25
1143,153.0
1144,153.25
1145,153.25
1146,153.25
1147,153.25
1148,153.25
1149,153.25
1150,153.25
1151,153.5
1152,153.5
1153,153.5
1154,152.25
1155,150.75
1156,150.75
1157,150.75
1158,152.0
1159,152.0
1160,149.75
1161,149.75
1162,151.0
1163,151.0
1164,150.0
1165,150.0
1166,145.25
1167,144.5
1168,144.5
1169,144.5
1170,143.25
1171,144.0
1172,144.0
1173,142.25
1174,142.25
1175,146.25
1176,146.0
1177,146.0
1178,146.0
1179,146.0
1180,146.25
1181,146.5
1182,146.5
1183,145.75
1184,145.75
1185,144.5
1186,144.5
1187,144.5
1188,144.5
1189,144.5
1190,144.5
1191,144.5
1192,145.5
1193,146.0
1194,146.0
1195,145.5
1196,145.75
1197,145.75
1198,145.25
1199,146.0
1200,146.0
1201,146.25
1202,146.25
1203,145.75
1204,145.75
1205,145.25
1206,144.75
1207,144.75
1208,144.5
1209,144.5
1210,144.25
1211,143.25
1212,143.25
1213,142.75
1214,142.75
1215,141.25
1216,141.25
1217,141.25
1218,140.75
1219,140.75
1220,140.5
1221,139.5
1222,139.5
1223,139.5
1224,139.5
1225,139.5
1226,139.5
1227,139.5
1228,139.5
1229,139.5
1230,139.25
1231,139.25
1232,139.0
1233,139.0
1234,138.0
1235,138.0
1236,137.75
1237,137.0
1238,137.0
1239,136.75
1240,136.75
1241,132.5
1242,132.0
1243,132.0
1244,132.0
1245,132.0
1246,132.0
1247,132.0
1248,132.0
1249,132.0
1250,132.0
1251,132.0
1252,132.0
1253,131.75
1254,131.75
1255,131.75
1256,131.75
1257,133.0
1258,134.25
1259,135.5
1260,136.75
1261,138.0
1262,141.75
1263,141.75
1264,140.5
1265,140.5
1266,141.25
1267,141.25
1268,142.0
1269,143.25
1270,143.25
1271,141.5
1272,141.5
1273,141.5
1274,141.5
1275,141.5
1276,141.5
1277,141.5
1278,141.5
1279,141.5
1280,141.5
1281,141.5
1282,141.5
1283,141.5
1284,141.5
1285,141.5
1286,141.5
1287,127.0
1288,127.0
1289,128.0
1290,128.0
1291,128.0
1292,128.0
1293,128.5
1294,128.5
1295,124.75
1296,126.25
1297,126.25
1298,127.25
1299,127.25
1300,127.5
1301,127.5
1302,129.0
1303,129.0
1304,128.0
1305,128.0
1306,128.25
1307,131.0
1308,131.0
1309,132.25
1310,132.25
1311,133.25
1312,133.25
1313,135.75
1314,135.75
1315,138.75
1316,140.0
1317,140.0
1318,141.25
1319,141.25
1320,143.25
1321,140.75
1322,140.75
1323,142.25
1324,141.0
1325,141.0
1326,141.25
1327,141.25
1328,141.25
1329,141.25
1330,145.0
1331,145.0
1332,143.0
1333,143.0
1334,138.5
1335,138.5
1336,133.25
1337,133.25
1338,130.25
1339,130.25
1340,130.25
1341,129.0
1342,129.0
1343,129.0
1344,129.0
1345,129.0
1346,128.75
1347,128.75
1348,128.5
1349,128.5
1350,128.5
1351,128.5
1352,128.5
1353,128.25
1354,128.25
1355,128.25
1356,128.25
1357,128.25
1358,128.25
1359,128.25
1360,134.5
1361,134.5
1362,134.5
1363,134.5
1364,134.5
1365,134.25
1366,134.25
1367,134.5
1368,134.5
1369,134.5
1370,134.8
1371,135.1
1372,135.4
1373,135.7
1374,136.0
1375,136.3
1376,136.6
1377,136.9
1378,137.2
1379,137.5
1380,137.5
1381,136.75
1382,136.75
1383,136.75
1384,136.75
1385,136.75
1386,138.5
1387,138.5
1388,138.5
1389,138.5
1390,138.5
1391,138.5
1392,138.5
1393,138.25
1394,138.25
1395,139.0
1396,139.0
1397,139.5
1398,139.5
1399,139.5
1400,138.5
1401,138.5
1402,137.5
1403,136.25
1404,136.25
1405,135.25
1406,135.25
1407,135.0
1408,134.25
1409,134.25
1410,133.5
1411,133.5
1412,132.0
1413,132.0
1414,131.0
1415,131.0
1416,131.0
1417,130.25
1418,130.25
1419,130.25
1420,137.0
1421,137.0
1422,138.0
1423,139.75
1424,139.75
1425,140.75
1426,140.75
1427,142.0
1428,144.0
1429,144.0
1430,140.0
1431,140.0
1432,140.0
1433,140.0
1434,140.0
1435,140.0
1436,140.0
1437,139.75
1438,139.75
1439,138.0
1440,138.0
1441,137.0
1442,137.0
1443,136.75
1444,136.75
1445,136.5
1446,136.5
1447,135.0
1448,134.25
1449,134.25
1450,133.5
1451,133.5
1452,133.0
1453,133.0
1454,133.5
1455,134.5
1456,134.5
1457,136.25
1458,136.25
1459,137.5
1460,137.5
1461,137.75
1462,137.75
1463,139.5
1464,141.0
1465,141.0
1466,142.25
1467,142.25
1468,143.25
1469,143.25
1470,143.25
1471,143.25
1472,143.25
1473,143.25
1474,142.75
1475,142.75
1476,143.5
1477,143.5
1478,143.75
1479,143.75
1480,143.75
1481,144.5
1482,144.5
1483,143.75
1484,144.0
1485,144.0
1486,143.25
1487,141.75
1488,141.75
1489,141.75
1490,139.0
1491,137.5
1492,137.5
1493,136.25
1494,136.25
1495,136.5
1496,136.5
1497,136.5
1498,136.75
1499,136.75
1500,137.75
1501,137.75
1502,138.75
1503,138.75
1504,139.25
1505,139.25
1506,139.25
1507,141.0
1508,141.0
1509,140.75
1510,140.75
1511,140.75
1512,140.5
1513,140.5
1514,140.25
1515,140.25
1516,140.25
1517,139.5
1518,139.5
1519,138.75
1520,138.75
1521,138.25
1522,138.25
1523,138.25
1524,139.0
1525,139.0
1526,139.0
1527,139.0
1528,139.5
1529,140.25
1530,140.25
1531,142.0
1532,142.0
1533,141.75
1534,141.5
1535,141.5
1536,141.75
1537,141.75
1538,141.75
1539,141.25
1540,141.25
1541,140.0
1542,140.0
1543,139.25
1544,139.25
1545,138.75
1546,137.5
1547,137.5
1548,137.5
1549,137.5
1550,137.75
1551,137.75
1552,140.5
1553,141.5
1554,141.5
1555,142.0
1556,142.0
1557,143.25
1558,143.75
1559,143.75
1560,143.25
1561,143.25
1562,143.0
1563,142.5
1564,142.5
1565,142.0
1566,142.0
1567,142.0
1568,142.0
1569,142.0
1570,140.75
1571,140.75
1572,142.25
1573,142.75
1574,142.75
1575,142.5
1576,142.5
1577,143.25
1578,143.25
1579,142.0
1580,142.0
1581,142.0
1582,142.0
1583,142.0
1584,142.0
1585,141.75
1586,141.75
1587,141.5
1588,141.5
1589,140.0
1590,139.75
1591,139.75
1592,140.5
1593,140.5
1594,139.5
1595,139.5
1596,138.5
1597,138.5
1598,138.0
1599,138.25
1600,138.25
1601,138.25
1602,138.25
1603,138.5
1604,138.0
1605,138.0
1606,138.75
1607,138.75
1608,141.25
1609,142.0
1610,142.0
1611,143.5
1612,143.5
1613,144.75
1614,145.75
1615,145.75
1616,146.75
1617,146.75
1618,145.75
1619,147.0
1620,147.0
1621,147.5
1622,147.5
1623,147.0
1624,147.0
1625,147.0
1626,146.5
1627,146.25
1628,146.25
1629,147.75
1630,147.75
1631,146.25
1632,147.75
1633,147.75
1634,150.0
1635,150.0
1636,150.0
1637,150.0
1638,150.0
1639,149.75
1640,149.75
1641,150.0
1642,151.75
1643,153.0
1644,153.0
