,FHR
0,141.5
1,141.5
2,142.25
3,142.25
4,143.25
5,143.25
6,143.75
7,143.75
8,143.5
9,143.5
10,144.5
11,144.5
12,144.5
13,144.5
14,145.0
15,144.75
16,144.75
17,145.75
18,146.5
19,146.5
20,146.75
21,146.75
22,146.0
23,146.0
24,146.0
25,147.0
26,146.5
27,146.5
28,146.5
29,146.5
30,145.0
31,145.0
32,145.0
33,144.75
34,144.75
35,143.75
36,143.75
37,144.25
38,144.25
39,144.25
40,144.0
41,144.0
42,144.75
43,143.25
44,143.25
45,143.5
46,143.5
47,143.75
48,142.75
49,142.75
50,142.5
51,142.5
52,142.0
53,143.0
54,143.0
55,142.25
56,142.25
57,142.5
58,142.5
59,142.5
60,141.75
61,141.75
62,142.75
63,142.75
64,140.25
65,140.25
66,141.75
67,141.75
68,141.75
69,139.75
70,137.5
71,137.5
72,139.5
73,139.5
74,138.25
75,139.5
76,139.5
77,139.75
78,139.75
79,140.25
80,140.25
81,137.5
82,137.5
83,138.75
84,138.5
85,138.5
86,139.5
87,139.5
88,140.5
89,141.0
90,141.0
91,142.0
92,142.0
93,142.0
94,143.5
95,143.5
96,145.0
97,145.5
98,145.5
99,146.0
100,146.0
101,146.25
102,146.5
103,146.5
104,146.25
105,146.25
106,146.25
107,146.25
108,146.25
109,146.5
110,147.5
111,147.5
112,149.25
113,148.75
114,148.75
115,148.25
116,148.25
117,149.25
118,149.25
119,149.0
120,148.0
121,148.0
122,149.5
123,149.25
124,149.25
125,149.25
126,149.25
127,149.25
128,148.5
129,148.5
130,149.75
131,150.0
132,150.0
133,150.25
134,150.25
135,149.0
136,150.25
137,150.25
138,151.75
139,151.25
140,151.25
141,150.75
142,151.75
143,151.75
144,151.5
145,151.5
146,151.75
147,150.75
148,150.75
149,150.75
150,150.75
151,149.75
152,149.5
153,149.5
154,148.25
155,148.25
156,148.25
157,147.75
158,147.75
159,146.75
160,146.75
161,146.75
162,147.0
163,147.25
164,147.25
165,146.5
166,146.5
167,146.25
168,145.5
169,145.5
170,146.25
171,146.25
172,147.0
173,145.0
174,145.0
175,146.0
176,146.0
177,146.25
178,146.25
179,146.25
180,144.5
181,146.0
182,146.0
183,144.0
184,144.0
185,144.75
186,144.75
187,144.5
188,142.75
189,142.75
190,144.25
191,144.25
192,143.5
193,144.5
194,144.5
195,144.5
196,144.5
197,144.75
198,144.25
199,144.25
200,144.75
201,144.75
202,143.25
203,144.25
204,144.25
205,144.0
206,145.25
207,145.25
208,143.75
209,143.75
210,144.25
211,143.5
212,143.5
213,142.75
214,142.75
215,142.0
216,142.0
217,142.0
218,142.5
219,142.5
220,142.5
221,142.5
222,143.25
223,142.0
224,142.0
225,144.25
226,144.75
227,144.75
228,142.75
229,143.0
230,143.0
231,143.0
232,145.0
233,145.0
234,145.0
235,145.25
236,145.25
237,143.25
238,144.0
239,144.0
240,144.0
241,145.5
242,145.5
