,FHR
0,132.5
1,132.5
2,132.5
3,122.0
4,122.0
5,119.75
6,119.75
7,128.25
8,131.25
9,131.25
10,132.25
11,132.25
12,132.25
13,132.25
14,133.0
15,133.0
16,133.0
17,133.0
18,132.75
19,132.75
20,132.75
21,132.75
22,132.5
23,132.5
24,132.0
25,132.0
26,132.75
27,132.75
28,133.0
29,133.0
30,133.0
31,133.5
32,133.5
33,133.75
34,133.75
35,133.75
36,133.75
37,134.25
38,134.25
39,134.25
40,134.25
41,134.25
42,134.25
43,134.25
44,135.25
45,135.25
46,135.25
47,134.75
48,134.75
49,134.75
50,134.75
51,134.75
52,134.5
53,134.5
54,134.5
55,134.5
56,134.25
57,134.25
58,134.25
59,134.25
60,133.25
61,133.25
62,133.25
63,132.75
64,132.75
65,132.75
66,132.75
67,132.75
68,132.75
69,132.0
70,132.0
71,132.0
72,132.0
73,132.0
74,130.5
75,130.5
76,130.5
77,130.5
78,132.25
79,132.25
80,132.25
81,128.5
82,128.5
83,131.5
84,131.5
85,131.75
86,131.75
87,131.5
88,131.5
89,131.75
90,131.75
91,131.75
92,129.5
93,129.5
94,131.75
95,131.75
96,131.75
97,131.75
98,131.25
99,131.25
100,131.25
101,131.25
102,130.75
103,130.75
104,130.75
105,130.75
106,132.25
107,132.25
108,132.25
109,132.25
110,132.25
111,132.25
112,132.25
113,132.25
114,132.25
115,132.25
116,132.25
117,132.25
118,133.75
119,133.75
120,134.0
121,134.0
122,131.5
123,131.5
124,131.5
125,130.5
126,130.5
127,131.25
128,131.25
129,130.0
130,130.0
131,129.5
132,129.5
133,129.5
134,129.5
135,129.25
136,129.25
137,128.5
138,128.5
139,128.5
140,128.0
141,128.0
142,128.75
143,128.75
144,129.0
145,129.0
146,128.25
147,128.25
148,128.5
149,128.5
150,128.75
151,128.75
152,125.25
153,124.25
154,124.25
155,126.75
156,126.75
157,126.25
158,126.25
159,117.0
160,117.0
161,111.5
162,111.5
163,111.25
164,111.25
165,111.25
166,109.75
167,109.25
168,109.25
169,109.25
170,109.25
171,109.25
172,109.25
173,109.25
174,109.25
175,109.25
176,109.25
177,113.20833333333333
178,117.16666666666667
179,121.125
180,125.08333333333333
181,129.04166666666666
182,133.0
183,133.0
184,132.0
185,132.0
186,132.25
187,132.25
188,132.25
189,132.5
190,132.5
191,132.5
192,132.5
193,130.0
194,130.0
195,130.25
196,130.25
197,131.0
198,131.0
199,132.0
200,132.0
201,131.25
202,131.25
203,131.25
204,131.25
205,131.25
206,130.5
207,130.5
208,129.75
209,129.75
210,129.75
211,129.75
212,129.25
213,129.25
214,129.25
215,129.5
216,129.5
217,129.5
218,129.5
219,129.5
220,129.5
221,129.5
222,128.5
223,128.5
224,129.25
225,129.25
226,129.25
227,129.75
228,129.75
229,129.75
230,129.75
231,129.75
232,129.75
233,129.75
234,129.75
235,121.75
236,121.75
237,127.25
238,129.25
239,129.25
240,129.25
241,129.25
242,130.25
243,130.25
244,130.25
245,130.5
246,130.5
247,130.5
248,131.75
249,131.75
250,130.5
251,130.5
252,130.0
253,130.0
254,130.0
255,130.0
256,129.0
257,129.0
258,129.25
259,129.25
260,130.0
261,130.0
262,130.0
263,130.5
264,130.5
265,130.0
266,130.0
267,130.0
268,130.0
269,129.75
270,129.75
271,130.0
272,130.0
273,130.5
274,130.0
275,130.0
276,130.0
277,130.0
278,130.75
279,130.75
280,128.75
281,128.75
282,128.75
283,129.5
284,129.5
285,129.25
286,129.25
287,129.25
288,131.0
289,131.0
290,131.0
291,129.75
292,129.75
293,129.75
294,129.75
295,130.5
296,131.5
