,FHR
0,83.5
1,83.5
2,72.5
3,72.5
4,72.5
5,72.5
6,72.5
7,72.5
8,72.5
9,72.5
10,72.5
11,72.5
12,72.5
13,72.5
14,94.375
15,116.25
16,116.25
17,116.25
18,116.25
19,116.25
20,116.25
21,116.25
22,116.5
23,116.5
24,116.5
25,116.5
26,116.5
27,116.5
28,116.5
29,116.5
30,116.25
31,116.25
32,116.25
33,116.25
34,122.41666666666667
35,128.58333333333334
36,134.75
37,140.91666666666666
38,147.08333333333334
39,153.25
40,152.5
41,152.5
42,152.5
43,153.75
44,153.75
45,155.5
46,153.0
47,153.0
48,151.5
49,151.5
50,150.5
51,150.0
52,150.0
53,146.25
54,146.25
55,143.0
56,143.0
57,143.0
58,143.0
59,143.0
60,143.0
61,143.0
62,142.75
63,142.75
64,142.75
65,137.25
66,138.0
67,138.0
68,137.5
69,137.5
70,137.75
71,137.5
72,137.5
73,137.0
74,137.0
75,136.25
76,136.25
77,133.75
78,133.75
79,131.0
80,130.75
81,130.75
82,131.0
83,131.0
84,132.0
85,132.0
86,133.0
87,133.0
88,133.0
89,133.0
90,133.0
91,133.0
92,133.0
93,133.0
94,133.0
95,133.0
96,139.75
97,139.75
98,140.5
99,140.5
100,140.5
101,141.0
102,141.0
103,142.5
104,143.5
105,143.5
106,144.5
107,144.5
108,145.0
109,145.75
110,145.75
111,146.0
112,146.25
113,146.25
114,145.25
115,145.25
116,146.25
117,145.0
118,145.0
119,144.25
120,144.25
121,142.25
122,142.25
123,141.5
124,140.25
125,140.25
126,139.5
127,139.5
128,139.75
129,139.75
130,140.5
131,141.25
132,141.25
133,143.0
134,143.0
135,143.25
136,143.25
137,143.25
138,143.5
139,143.5
140,143.75
141,143.5
142,143.5
143,143.25
144,143.25
145,143.25
146,142.25
147,143.75
148,143.75
149,140.75
150,140.75
151,137.25
152,136.75
153,136.75
154,135.75
155,135.75
156,135.0
157,135.0
158,135.0
159,135.0
160,134.25
161,134.25
162,134.25
163,134.75
164,136.25
165,136.25
166,137.25
167,137.25
168,138.5
169,138.5
170,139.75
171,141.25
172,141.25
173,142.25
174,142.25
175,141.75
176,142.25
177,142.25
178,142.75
179,142.75
180,142.75
181,143.25
182,143.25
183,144.75
184,144.75
185,144.75
186,144.75
187,144.75
188,145.0
189,144.75
190,144.75
191,147.0
192,147.0
193,147.25
194,147.25
195,147.0
196,146.75
197,146.75
198,147.0
199,147.0
200,145.5
201,145.5
202,144.5
203,144.5
204,141.25
205,141.25
206,140.25
207,140.75
208,140.75
209,142.5
210,142.5
211,143.0
212,143.75
213,143.75
214,144.0
215,144.0
