,FHR
0,132.25
1,132.5
2,132.5
3,132.75
4,132.75
5,132.75
6,132.75
7,132.75
8,132.75
9,132.75
10,130.75
11,130.75
12,130.5
13,130.5
14,131.5
15,131.5
16,132.25
17,132.5
18,132.5
19,132.0
20,132.0
21,132.25
22,132.25
23,132.75
24,132.75
25,132.75
26,132.5
27,132.5
28,132.5
29,132.5
30,132.75
31,132.75
32,132.75
33,132.75
34,132.5
35,132.75
36,132.75
37,134.25
38,134.25
39,135.0
40,135.0
41,135.5
42,135.75
43,135.75
44,136.25
45,136.25
46,136.0
47,136.0
48,135.0
49,135.0
50,134.5
51,134.5
52,134.5
53,134.75
54,134.75
55,134.75
56,134.75
57,134.5
58,134.5
59,134.25
60,134.25
61,134.25
62,133.75
63,133.75
64,134.25
65,134.25
66,134.25
67,134.25
68,134.0
69,133.75
70,133.75
71,133.75
72,133.75
73,133.0
74,133.0
75,132.75
76,132.75
77,132.0
78,132.5
79,132.5
80,132.25
81,132.25
82,132.75
83,132.75
84,133.5
85,133.5
86,133.5
87,132.75
88,132.75
89,132.25
90,132.25
91,132.75
92,132.75
93,132.75
94,132.75
95,132.25
96,132.0
97,132.0
98,132.25
99,132.25
100,132.75
101,132.75
102,133.0
103,133.0
104,132.0
105,132.0
106,132.0
107,131.5
108,131.5
109,131.25
110,131.25
111,131.0
112,131.0
113,131.5
114,131.5
115,131.5
116,132.0
117,132.0
118,132.75
119,132.75
120,133.5
121,133.5
122,134.25
123,134.25
124,134.25
125,133.75
126,133.75
127,132.75
128,132.75
129,132.75
130,132.75
131,132.75
132,132.75
133,133.5
134,132.75
135,132.75
136,132.5
137,132.5
138,133.0
139,133.0
140,133.5
141,133.5
142,134.25
143,133.5
144,133.5
145,133.5
146,133.5
147,133.25
148,133.25
149,133.0
150,133.0
151,133.5
152,133.75
153,133.75
154,134.25
155,134.25
156,134.25
157,134.25
158,134.25
159,134.25
160,134.75
161,134.25
162,134.25
163,132.75
164,132.75
165,132.75
166,132.75
167,134.0
168,134.0
169,134.25
170,134.75
171,134.75
172,135.0
173,135.0
174,134.5
175,134.5
176,134.25
177,134.25
178,134.25
179,133.75
180,133.75
181,132.0
182,132.0
183,130.75
184,130.75
185,131.0
186,131.0
187,131.5
188,132.5
189,132.5
190,132.75
191,132.75
192,132.75
193,133.0
194,133.25
195,133.25
196,133.0
197,132.75
198,132.75
199,132.75
200,132.75
201,133.25
202,133.25
203,133.0
204,133.0
205,132.75
206,133.25
207,133.25
208,134.0
209,134.0
210,134.25
211,134.25
212,134.5
213,134.5
214,134.25
215,133.25
216,133.25
217,133.0
218,133.0
219,133.25
220,133.25
221,134.0
222,134.0
223,133.5
224,133.5
225,133.5
226,133.0
227,133.0
228,132.75
229,132.75
230,133.25
231,133.25
232,133.5
233,134.0
234,134.0
235,134.0
236,134.0
237,134.25
238,134.25
239,134.5
240,135.0
241,135.0
242,135.5
243,135.5
244,135.0
245,135.0
246,133.5
247,133.5
248,133.5
249,134.0
250,134.0
251,134.25
252,134.25
253,134.0
254,134.0
255,134.25
256,134.25
257,134.75
258,134.5
259,134.5
260,134.25
261,134.25
262,134.5
263,134.5
264,135.25
265,135.5
266,135.5
267,135.25
268,135.25
269,135.0
270,135.0
271,134.25
272,134.25
273,134.25
274,134.25
275,134.25
276,133.5
277,133.5
278,133.0
279,133.0
280,133.5
281,133.5
282,134.25
283,134.25
284,134.25
285,134.5
286,134.5
287,134.25
288,134.25
289,135.0
290,134.75
291,134.75
292,134.75
293,134.75
294,135.0
295,135.0
296,134.75
297,134.75
298,134.25
299,133.5
300,133.5
301,132.25
302,132.25
303,131.75
304,131.75
305,132.5
306,132.5
307,133.5
308,134.75
309,134.75
310,134.75
311,134.75
312,134.5
313,134.5
314,134.25
315,134.25
316,134.25
317,134.25
318,134.25
319,132.75
320,132.75
321,132.75
322,132.75
323,133.5
324,133.5
325,134.25
326,134.5
327,134.5
328,134.25
329,134.25
330,134.25
331,134.25
332,133.5
333,133.5
334,133.5
335,133.75
336,133.75
337,133.25
338,133.25
339,133.0
340,133.0
341,134.0
342,135.0
343,135.0
344,135.5
345,135.5
346,135.75
347,135.75
348,136.5
349,136.5
350,137.25
351,138.0
352,138.0
353,140.0
354,140.0
355,138.0
356,138.0
357,137.5
358,136.75
359,136.75
360,136.0
361,136.0
362,134.5
363,134.5
364,132.75
365,131.75
366,131.75
367,131.5
368,131.5
369,132.0
370,132.0
371,132.75
372,132.75
373,133.75
374,134.25
375,134.25
376,133.75
377,133.75
378,133.75
379,133.75
380,133.5
381,133.5
382,133.5
383,133.5
384,132.25
385,131.25
386,131.25
387,131.75
388,131.75
389,132.75
390,132.75
391,134.0
392,134.5
393,134.5
394,134.75
395,134.75
396,135.25
397,135.25
398,136.0
399,136.0
400,136.0
401,135.5
402,135.5
403,135.25
404,135.25
405,135.0
406,135.0
407,134.75
408,135.0
409,135.0
410,135.75
411,135.75
412,135.75
413,135.75
414,136.5
415,136.25
416,136.25
417,136.25
418,136.25
419,136.75
420,136.75
421,136.75
422,136.75
423,136.75
424,136.75
425,136.75
426,135.75
427,135.75
428,136.25
429,136.25
430,137.0
431,137.5
432,137.5
433,137.5
434,137.5
435,136.75
436,136.75
437,136.5
438,135.75
439,135.75
440,136.25
441,136.25
442,136.5
443,136.5
444,137.0
445,136.25
446,136.25
447,135.75
448,135.75
449,135.5
450,135.5
451,135.25
452,135.0
453,135.0
454,134.25
455,134.25
456,134.25
457,134.25
458,134.0
459,134.0
460,134.0
461,134.25
462,134.25
463,134.25
464,134.25
465,135.0
466,135.0
467,135.0
468,135.0
469,134.5
470,135.0
471,135.0
472,136.0
473,136.0
474,136.0
475,136.0
476,135.75
477,135.25
