,FHR
0,151.5
1,147.75
2,147.75
3,142.75
4,140.75
5,140.75
6,140.25
7,140.25
8,140.25
9,142.25
10,144.25
11,145.0
12,145.0
13,142.75
14,142.25
15,142.25
16,142.75
17,142.75
18,143.5
19,143.5
20,143.5
21,143.5
22,143.5
23,146.25
24,147.75
25,147.75
26,148.5
27,148.5
28,148.5
29,148.5
30,148.5
31,149.25
32,149.25
33,146.25
34,146.25
35,146.25
36,145.0
37,145.75
38,145.75
39,143.5
40,143.5
41,145.0
42,146.25
43,146.25
44,145.0
45,145.0
46,145.0
47,143.5
48,143.5
49,143.5
50,143.5
51,142.75
52,142.25
53,142.25
54,139.0
55,139.0
56,138.25
57,138.25
58,135.25
59,134.5
60,134.5
61,134.0
62,134.0
63,134.0
64,134.0
65,132.25
66,132.25
67,132.75
68,137.5
69,137.5
70,138.25
71,138.25
72,140.25
73,137.5
74,137.5
75,136.25
76,136.25
77,136.25
78,136.25
79,135.75
80,135.75
81,134.0
82,134.5
83,134.5
84,131.0
85,131.0
86,129.25
87,129.25
88,132.75
89,132.75
90,134.0
91,135.75
92,135.75
93,137.0
94,137.0
95,139.0
96,139.0
97,137.5
98,136.25
99,136.25
100,139.0
101,139.0
102,137.5
103,137.5
104,139.5
105,137.5
106,137.5
107,140.25
108,140.25
109,139.0
110,140.25
111,140.25
112,139.5
113,139.5
114,140.25
115,140.25
116,140.25
117,141.5
118,141.5
119,141.5
120,141.5
121,141.5
122,141.5
123,141.5
124,143.5
125,143.5
126,143.5
127,143.5
128,143.5
129,143.5
130,143.5
131,145.0
132,144.25
133,144.25
134,144.25
135,144.25
136,145.0
137,144.25
138,144.25
139,145.0
140,145.0
141,144.25
142,145.0
143,145.0
144,145.0
145,145.0
146,145.0
147,145.0
148,145.0
149,145.75
150,145.75
151,145.75
152,145.75
153,145.75
154,146.25
155,146.25
156,146.25
157,145.75
158,145.75
159,147.0
160,146.25
161,146.25
162,147.75
163,147.75
164,148.5
165,147.0
166,147.0
167,147.75
168,147.75
169,147.75
170,147.0
171,147.0
172,146.25
173,146.25
174,146.25
175,145.75
176,145.75
177,145.75
178,144.25
179,144.25
180,143.5
181,143.5
182,142.25
183,142.25
184,142.25
185,141.5
186,141.5
187,140.25
188,140.25
189,140.75
190,142.75
191,142.75
192,140.75
193,140.75
194,140.25
195,140.75
196,140.75
197,139.5
198,139.5
199,140.25
200,140.25
201,137.5
202,137.5
203,137.5
204,134.5
205,134.5
206,137.5
207,137.5
208,139.5
209,140.75
210,140.75
211,142.25
212,142.25
213,141.5
214,141.5
215,141.5
216,140.25
217,140.25
218,140.25
219,140.25
220,137.5
221,137.0
222,137.0
223,139.5
224,139.5
225,140.25
226,140.75
227,140.75
228,142.25
229,142.25
230,143.5
231,144.25
232,144.25
233,144.25
234,144.25
235,143.5
236,143.5
237,143.5
238,139.5
239,139.5
