,FHR
0,158.0
1,158.0
2,158.0
3,158.0
4,158.0
5,158.0
6,158.0
7,158.0
8,157.0
9,158.0
10,158.0
11,158.0
12,158.0
13,158.0
14,158.0
15,158.0
16,158.0
17,158.0
18,158.75
19,158.75
20,158.0
21,158.75
22,158.75
23,158.75
24,158.0
25,158.0
26,158.0
27,157.0
28,157.0
29,156.25
30,157.0
31,157.0
32,157.0
33,157.0
34,157.0
35,156.25
36,156.25
37,157.0
38,158.0
39,158.0
40,157.0
41,158.0
42,158.0
43,157.0
44,158.0
45,158.0
46,158.0
47,158.0
48,158.0
49,158.0
50,158.0
51,158.0
52,157.0
53,157.0
54,157.0
55,157.0
56,157.0
57,157.0
58,156.25
59,156.25
60,156.25
61,156.25
62,156.25
63,156.25
64,157.0
65,157.0
66,156.25
67,157.0
68,157.0
69,157.0
70,157.0
71,157.0
72,157.0
73,156.25
74,156.25
75,156.25
76,156.25
77,156.25
78,155.5
79,155.5
80,155.5
81,154.75
82,154.75
83,153.75
84,153.75
85,153.75
86,153.0
87,153.0
88,153.0
89,152.25
90,153.0
91,153.0
92,153.0
93,153.0
94,152.25
95,153.0
96,153.0
97,153.0
98,152.25
99,152.25
100,152.25
101,152.25
102,152.25
103,153.0
104,153.0
105,152.25
106,152.25
107,152.25
108,151.5
109,151.5
110,151.5
111,151.5
112,150.75
113,150.75
114,150.0
115,150.0
116,149.25
117,149.25
118,149.25
119,150.0
120,148.5
121,148.5
122,148.5
123,148.5
124,147.75
125,147.75
126,147.75
127,147.0
128,147.0
129,147.75
130,145.0
131,145.0
132,145.0
133,145.0
134,145.75
135,146.25
136,146.25
137,146.25
138,147.75
139,147.0
140,147.0
141,147.0
142,147.0
143,146.25
144,146.25
145,147.0
146,147.0
147,147.75
148,147.75
149,147.75
150,147.75
151,147.0
152,147.0
153,147.0
154,147.0
155,147.0
156,147.75
157,147.75
158,147.0
159,147.0
160,147.0
161,147.0
162,147.0
163,145.75
164,145.75
165,142.75
166,144.25
167,144.25
168,142.75
169,142.75
170,143.5
171,145.0
172,145.0
173,145.75
174,145.75
175,145.0
176,145.0
177,145.0
178,146.25
179,146.25
180,144.25
181,144.25
182,144.25
183,143.5
184,143.5
185,143.71428571428572
186,143.92857142857142
187,144.14285714285714
188,144.35714285714286
189,144.57142857142858
190,144.78571428571428
191,145.0
192,145.0
193,145.0
194,145.0
195,144.25
196,145.0
197,145.0
198,145.0
199,144.25
200,144.25
201,144.25
202,144.25
203,142.75
204,142.75
205,142.75
206,142.25
207,142.25
208,144.25
209,144.25
210,145.0
211,147.0
212,147.0
213,147.0
214,147.0
215,147.0
216,147.75
217,147.75
218,147.75
219,147.75
220,147.75
221,147.75
222,147.75
223,148.5
224,149.25
225,149.25
226,148.5
227,150.0
228,150.0
229,150.0
230,150.0
231,150.0
232,150.75
233,150.75
234,149.25
235,149.25
236,149.25
237,149.25
238,149.25
239,148.5
240,150.0
241,150.0
242,149.25
243,149.25
244,149.25
245,149.25
246,149.25
247,149.25
248,149.25
249,149.25
250,150.0
251,150.0
252,150.0
253,150.0
254,150.0
255,150.75
256,150.0
257,150.0
258,150.0
259,150.75
260,150.75
261,150.75
262,150.75
263,150.75
264,150.75
265,150.75
266,150.0
267,151.5
268,151.5
269,150.75
270,150.75
271,151.5
272,151.5
273,151.5
274,152.25
275,151.5
276,151.5
277,151.5
278,152.25
279,152.25
280,153.0
281,153.0
282,151.5
283,152.25
284,152.25
285,151.5
286,150.75
287,150.75
288,151.5
289,151.5
290,151.5
291,151.5
292,151.5
293,150.75
294,152.25
295,152.25
296,151.5
297,152.25
298,152.25
299,151.5
300,151.5
301,151.5
302,152.25
303,151.5
304,151.5
305,152.25
306,152.25
307,151.5
308,151.5
309,151.5
310,152.25
311,152.25
312,151.5
313,151.5
314,150.75
315,149.25
316,149.25
317,149.25
318,150.75
319,150.75
320,150.75
321,151.5
322,151.5
323,152.25
324,152.25
325,152.25
326,152.25
327,152.25
328,151.5
329,153.75
330,153.75
331,153.75
332,153.0
333,153.0
334,153.75
335,154.75
336,154.75
337,154.75
338,152.25
339,152.25
340,154.75
341,154.75
342,153.75
343,153.75
344,153.75
345,153.0
346,152.25
347,152.25
348,153.0
349,152.25
350,152.25
351,153.0
352,153.0
353,153.0
354,152.25
355,152.25
356,153.75
357,153.75
358,153.75
359,153.75
360,153.0
361,153.0
362,155.5
363,155.5
364,153.75
365,153.75
366,153.75
367,154.75
368,154.75
369,154.75
370,154.75
371,154.75
372,154.75
373,153.75
374,153.75
375,153.75
376,155.5
377,154.75
378,154.75
