,FHR
0,119.0
1,119.0
2,119.0
3,115.0
4,115.0
5,115.0
6,115.0
7,115.45454545454545
8,115.9090909090909
9,116.36363636363636
10,116.81818181818181
11,117.27272727272727
12,117.72727272727273
13,118.18181818181819
14,118.63636363636364
15,119.0909090909091
16,119.54545454545455
17,120.0
18,120.0
19,120.0
20,120.0
21,120.0
22,120.0
23,118.0
24,118.0
25,119.0
26,119.0
27,119.0
28,119.0
29,120.0
30,120.0
31,120.0
32,120.0
33,119.0
34,119.0
35,120.0
36,120.0
37,120.0
38,120.0
39,120.0
40,120.0
41,121.0
42,121.0
43,122.0
44,122.0
45,122.0
46,122.0
47,123.0
48,123.0
49,123.0
50,123.0
51,123.0
52,125.0
53,125.0
54,125.0
55,125.0
56,126.0
57,126.0
58,127.0
59,127.0
60,127.0
61,127.0
62,128.0
63,128.0
64,128.0
65,128.0
66,129.0
67,130.0
68,130.0
69,131.0
70,131.0
71,131.0
72,131.0
73,131.0
74,131.0
75,132.0
76,132.0
77,132.0
78,131.0
79,131.0
80,132.0
81,132.0
82,132.0
83,132.0
84,131.0
85,131.0
86,131.0
87,132.0
88,132.0
89,131.0
90,131.0
91,132.0
92,132.0
93,131.0
94,131.0
95,131.0
96,131.0
97,132.0
98,131.0
99,131.0
100,131.0
101,131.0
102,131.0
103,131.0
104,131.0
105,131.0
106,130.0
107,130.0
108,128.0
109,127.0
110,127.0
111,125.0
112,125.0
113,125.0
114,125.0
115,122.0
116,122.0
117,120.0
118,120.0
119,118.0
120,118.0
121,118.0
122,118.0
123,119.0
124,119.0
125,119.0
126,119.0
127,120.0
128,120.0
129,121.0
130,121.0
131,121.0
132,121.0
133,120.0
134,120.0
135,121.0
136,121.0
137,119.0
138,119.0
139,119.0
140,119.0
141,118.0
142,118.0
143,116.0
144,116.0
145,115.0
146,115.0
147,117.0
148,117.0
149,118.0
150,118.0
151,118.0
152,118.0
153,119.0
154,119.0
155,120.0
156,120.0
157,120.0
158,120.0
159,120.0
160,120.0
161,120.0
162,120.0
163,121.0
164,121.0
165,121.0
166,121.0
167,121.0
168,121.0
169,122.0
170,122.0
171,121.0
172,121.0
173,120.0
174,120.0
175,120.0
176,120.0
177,118.0
178,118.0
179,119.0
180,119.0
181,116.0
182,116.0
183,116.0
184,116.0
185,117.0
186,117.0
187,117.0
188,116.0
189,116.0
190,117.0
191,117.0
192,117.0
193,120.0
194,120.0
195,120.0
196,120.0
197,120.0
198,121.0
199,121.0
200,122.0
201,122.0
202,122.0
203,124.0
204,124.0
205,125.0
206,125.0
207,126.0
208,126.0
209,127.0
210,127.0
211,128.0
212,128.0
213,129.0
214,129.0
215,129.0
216,129.0
217,129.0
218,129.0
219,129.0
220,125.0
221,125.0
222,123.0
223,123.0
224,126.0
225,126.0
226,126.0
227,126.0
228,126.0
229,125.0
230,123.0
231,123.0
232,124.0
233,124.0
234,124.0
235,124.0
236,122.0
237,122.0
238,131.0
239,131.0
240,111.0
241,111.0
242,120.0
243,120.0
244,120.0
245,120.0
246,120.0
247,120.0
248,120.0
249,120.0
250,121.0
251,121.0
252,117.0
253,117.0
254,119.0
255,119.0
256,120.0
257,120.0
258,119.0
259,119.0
260,120.0
261,120.0
262,117.0
263,117.0
264,118.0
265,118.0
266,120.0
267,120.0
268,121.0
269,121.0
270,121.0
271,121.0
272,121.0
273,122.0
274,122.0
275,122.0
276,121.0
277,122.0
278,122.0
279,120.0
280,120.0
281,120.0
282,119.0
283,119.0
284,118.0
285,118.0
286,116.0
287,116.0
288,118.0
289,118.0
290,119.0
291,119.0
292,120.0
293,120.0
294,119.0
295,119.0
296,118.0
297,118.0
298,119.0
299,119.0
300,120.0
301,120.0
302,121.0
303,121.0
304,121.0
305,121.0
306,122.0
307,122.0
308,120.0
309,120.0
310,122.0
311,122.0
312,120.0
313,122.0
314,122.0
315,122.0
316,122.0
317,123.0
318,123.0
319,124.0
320,124.0
321,125.0
322,125.0
323,127.0
324,127.0
325,127.0
326,127.0
327,128.0
328,128.0
329,128.0
330,128.0
331,127.0
332,128.0
333,128.0
334,126.0
335,126.0
336,126.0
337,126.0
338,126.0
339,126.0
340,126.0
341,126.0
342,126.0
343,126.0
344,126.0
345,126.0
346,127.0
347,127.0
348,127.0
349,127.0
350,128.0
351,129.0
352,129.0
353,131.0
354,131.0
355,131.0
356,131.0
357,132.0
358,132.0
359,132.26666666666668
360,132.53333333333333
361,132.8
362,133.06666666666666
363,133.33333333333334
364,133.6
365,133.86666666666667
366,134.13333333333333
367,134.4
368,134.66666666666666
369,134.93333333333334
370,135.2
371,135.46666666666667
372,135.73333333333332
373,136.0
374,136.0
375,138.0
376,137.0
377,137.0
378,138.0
379,138.0
380,138.0
381,138.0
382,138.0
383,136.0
384,136.0
385,133.0
386,133.0
387,132.0
388,132.0
389,129.0
390,129.0
391,127.0
392,125.0
393,125.0
394,123.0
395,123.0
396,120.0
397,120.0
398,120.0
399,120.0
400,120.0
401,120.0
402,121.0
403,121.0
404,122.0
405,122.0
406,123.0
407,123.0
408,123.0
409,123.0
410,122.0
411,122.0
412,120.0
413,120.0
414,121.0
415,121.0
416,120.0
417,120.0
418,122.0
419,122.0
420,122.0
421,121.0
422,121.0
423,121.0
424,121.0
425,121.0
426,120.0
427,120.0
428,120.0
429,120.0
430,120.0
431,120.0
432,120.0
433,120.0
434,120.0
435,120.0
436,119.0
437,119.0
438,120.0
439,120.0
440,119.0
441,119.0
442,119.0
443,119.0
444,120.0
445,120.0
446,119.0
447,119.0
448,120.0
449,120.0
450,120.0
451,120.0
452,119.0
453,119.0
454,121.0
455,121.0
456,122.0
457,122.0
458,122.0
459,122.0
460,122.0
461,122.0
462,122.0
463,122.0
464,123.0
465,123.0
466,123.0
467,123.0
468,120.0
469,120.0
470,119.0
471,119.0
472,120.0
473,120.0
474,120.0
475,120.0
476,119.0
477,119.0
478,120.0
479,120.0
480,119.0
481,119.0
482,120.0
483,120.0
484,120.0
485,120.0
486,120.0
487,120.0
488,121.0
489,121.0
490,121.0
491,122.0
492,122.0
493,121.0
494,121.0
495,123.0
496,123.0
497,122.0
498,122.0
499,120.0
500,120.0
501,121.0
502,121.0
503,119.0
504,119.0
505,119.0
506,119.0
507,120.0
508,120.0
509,122.0
510,122.0
511,121.0
512,121.0
513,121.0
514,121.0
515,123.0
516,123.0
517,121.0
518,121.0
519,120.0
520,120.0
521,121.0
522,121.0
523,121.0
524,121.0
525,117.0
526,117.0
527,117.0
528,117.0
529,119.0
530,119.0
531,119.0
532,119.0
533,119.0
534,119.0
535,118.0
536,118.0
537,120.0
538,120.0
539,120.0
540,120.0
541,120.0
542,120.0
543,120.0
544,120.0
545,120.0
546,120.0
547,120.0
548,120.0
549,120.0
550,120.0
551,120.0
552,120.0
553,120.0
554,120.0
555,121.0
556,121.0
557,122.0
558,122.0
559,121.0
560,121.0
561,122.0
562,122.0
563,122.0
564,122.0
565,122.0
566,122.0
567,123.0
568,123.0
569,122.0
570,122.0
571,122.0
572,122.0
573,123.0
574,123.0
575,125.0
576,125.0
577,125.0
578,126.0
579,126.0
580,126.0
581,126.0
582,127.0
583,127.0
584,126.0
585,126.0
586,125.0
587,125.0
588,120.0
589,120.0
590,120.0
591,120.0
592,121.0
593,121.0
594,121.0
595,121.0
596,120.0
597,120.0
598,120.0
599,120.0
600,120.0
601,120.0
602,120.0
603,120.0
604,120.0
605,120.0
606,122.0
607,122.0
608,122.0
609,122.0
610,122.0
611,122.0
612,123.0
613,123.0
614,122.0
615,122.0
616,123.0
617,123.0
618,124.0
619,124.0
620,123.0
621,124.0
622,124.0
623,124.0
624,124.0
625,124.0
626,124.0
627,123.0
628,123.0
629,123.0
630,123.0
631,124.0
632,124.0
633,123.0
634,123.0
635,122.0
636,122.0
637,120.0
638,120.0
639,119.0
640,119.0
641,116.0
642,116.0
643,115.0
644,115.0
645,117.0
646,117.0
647,117.0
648,117.0
649,116.0
650,116.0
651,114.0
652,114.0
653,114.0
654,112.0
655,112.0
656,113.0
657,113.0
658,115.0
659,115.0
660,116.0
661,116.0
662,115.0
663,115.0
664,115.0
665,115.0
666,116.0
667,116.0
668,117.0
669,117.0
670,118.0
671,118.0
672,118.0
673,118.0
674,119.0
675,119.0
676,120.0
677,120.0
