,FHR
0,148.5
1,147.75
2,147.75
3,147.75
4,146.25
5,146.25
6,146.25
7,146.25
8,146.25
9,146.25
10,146.25
11,146.25
12,146.25
13,147.75
14,147.0
15,147.0
16,147.0
17,147.75
18,147.75
19,147.75
20,147.75
21,147.0
22,147.75
23,147.75
24,147.75
25,147.75
26,146.25
27,147.0
28,147.0
29,146.25
30,146.25
31,146.25
32,147.0
33,147.0
34,147.0
35,148.5
36,148.5
37,147.0
38,147.0
39,147.0
40,148.5
41,148.5
42,147.0
43,147.0
44,147.75
45,145.0
46,145.0
47,147.0
48,147.0
49,147.0
50,147.75
51,147.75
52,148.5
53,148.5
54,148.5
55,148.5
56,148.5
57,148.5
58,147.75
59,147.75
60,148.5
61,149.25
62,149.25
63,149.25
64,149.25
65,149.25
66,150.0
67,150.0
68,150.0
69,150.0
70,150.0
71,148.5
72,148.5
73,148.5
74,147.75
75,147.75
76,148.5
77,148.5
78,148.5
79,148.5
80,148.5
81,146.25
82,147.75
83,147.75
84,147.75
85,147.75
86,147.75
87,148.5
88,148.5
89,149.25
90,148.5
91,148.5
92,148.5
93,148.5
94,148.5
95,148.5
96,148.5
97,149.25
98,149.25
99,149.25
100,148.5
101,148.5
102,149.25
103,149.25
104,149.25
105,148.5
106,148.5
107,150.0
108,150.0
109,150.0
110,149.25
111,150.0
112,150.0
113,150.0
114,150.0
115,150.0
116,150.0
117,150.0
118,149.25
119,150.0
120,150.0
121,149.25
122,149.25
123,149.25
124,149.25
125,149.25
126,149.25
127,149.25
128,149.25
129,147.75
130,147.75
131,148.5
132,149.25
133,149.25
134,147.75
135,149.25
136,149.25
137,149.25
138,149.25
139,149.25
140,149.25
141,149.25
142,150.75
143,150.0
144,150.0
145,149.25
146,149.25
147,150.0
148,150.75
149,150.75
150,150.75
151,149.25
152,149.25
153,150.0
154,150.0
155,149.25
156,150.0
157,150.0
158,150.0
159,150.0
160,150.0
161,150.75
162,150.75
163,150.0
164,150.75
165,150.75
166,150.75
167,150.75
168,150.75
169,150.0
170,150.0
171,151.5
172,149.25
173,149.25
174,150.75
175,150.0
176,150.0
177,150.0
178,150.0
179,149.25
180,149.25
181,149.25
182,149.25
183,148.5
184,148.5
185,149.25
186,149.25
187,150.0
188,149.25
189,149.25
190,149.25
191,149.25
192,149.25
193,149.25
194,149.25
195,150.0
196,148.5
197,148.5
198,150.0
199,150.0
200,149.25
201,150.0
202,150.0
203,150.0
204,149.25
205,149.25
206,150.0
207,150.0
208,150.75
209,150.75
210,150.75
211,150.0
212,150.0
213,150.0
214,150.75
215,150.75
216,150.0
217,150.0
218,150.0
219,150.0
220,150.75
221,150.75
222,150.0
223,150.0
224,149.25
225,148.5
226,148.5
227,150.75
228,150.0
229,150.0
230,150.0
231,150.0
232,150.0
233,150.0
234,150.0
235,150.0
236,150.75
237,150.75
238,150.0
239,150.0
240,150.0
241,150.75
242,150.75
243,150.75
244,150.75
245,150.75
246,150.0
247,150.0
248,149.25
249,150.0
250,150.0
251,150.0
252,149.25
253,149.25
254,150.0
255,150.0
256,150.0
257,149.25
258,149.25
259,149.25
260,148.5
261,148.5
262,148.5
263,148.5
264,147.75
265,147.75
266,147.75
267,149.25
268,149.25
269,149.25
270,149.25
271,149.25
272,150.0
273,148.5
274,148.5
275,149.25
276,149.25
277,149.25
278,150.0
279,150.0
280,150.0
281,150.0
282,150.0
283,148.5
284,148.5
285,150.0
286,150.0
287,150.0
288,150.0
289,151.5
290,151.5
291,150.0
292,150.75
293,150.75
294,150.0
295,150.0
296,150.0
297,148.5
298,148.5
299,149.25
300,149.25
301,149.25
302,150.0
303,150.0
304,148.5
305,149.25
306,149.25
307,149.25
308,149.25
309,150.0
310,150.0
311,150.0
312,150.0
313,150.0
314,150.0
315,150.75
316,150.75
317,150.75
318,150.75
319,150.75
320,145.75
321,147.0
322,147.0
323,149.25
324,149.25
325,149.25
326,150.0
327,150.0
328,150.0
329,150.75
330,150.75
331,150.75
332,150.75
333,150.75
334,150.75
335,150.75
336,150.75
337,150.0
338,150.0
339,149.25
340,149.25
341,149.25
342,148.5
343,148.5
344,149.25
345,150.75
346,150.75
347,150.0
348,150.0
349,150.0
350,150.75
351,150.75
352,150.75
353,151.5
354,151.5
355,151.5
356,151.5
357,151.5
358,150.0
359,150.0
360,150.0
361,150.0
362,150.0
363,150.75
364,150.75
365,150.0
366,150.75
367,150.75
368,150.75
369,150.0
370,150.75
371,150.0
372,150.0
373,149.25
374,149.25
375,149.25
376,147.75
377,147.75
378,147.75
379,147.0
380,147.0
381,146.25
382,146.25
383,146.25
384,145.75
385,145.75
386,146.25
387,145.75
388,145.75
389,145.0
390,145.0
391,145.75
392,145.75
393,145.75
394,145.75
395,145.0
396,145.0
397,145.75
398,145.75
399,145.75
400,145.75
401,145.75
402,144.25
403,144.25
404,143.5
405,145.0
406,145.0
407,144.25
408,144.25
409,145.0
410,143.5
411,143.5
412,143.5
413,143.5
414,142.25
415,142.75
416,142.75
417,141.5
418,141.5
419,142.25
420,142.25
421,144.25
422,142.75
423,142.75
424,146.25
425,146.25
426,146.25
427,147.0
428,147.0
429,145.75
430,145.0
431,145.0
432,145.0
433,145.0
434,145.0
435,144.25
436,144.25
437,145.0
438,145.0
439,145.0
440,144.25
441,144.25
442,147.0
443,147.0
444,147.0
445,147.0
446,147.0
447,147.0
448,147.0
449,148.5
450,148.5
451,148.5
452,147.0
453,147.75
454,147.75
455,147.0
456,147.0
457,147.75
458,148.5
459,148.5
460,148.5
461,148.5
462,149.25
463,149.25
464,149.25
465,150.0
