,FHR
0,128.25
1,128.25
2,126.5
3,126.5
4,129.0
5,129.0
6,126.75
7,126.5
8,126.5
9,132.75
10,132.75
11,126.75
12,126.75
13,126.0
14,126.0
15,126.0
16,126.0
17,126.75
18,127.25
19,127.25
20,127.25
21,127.25
22,126.25
23,126.25
24,126.75
25,126.75
26,125.75
27,125.75
28,125.25
29,125.25
30,124.75
31,124.75
32,124.25
33,124.25
34,123.5
35,125.25
36,125.25
37,127.75
38,127.75
39,127.75
40,140.0
41,140.0
42,143.5
43,143.5
44,138.0
45,138.0
46,119.25
47,119.25
48,117.5
49,117.5
50,117.5
51,140.0
52,138.75
53,138.75
54,137.25
55,137.25
56,137.25
57,116.5
58,116.5
59,116.25
60,116.25
61,116.25
62,116.25
63,116.5
64,116.5
65,116.5
66,116.5
67,116.5
68,116.5
69,121.75
70,127.0
71,132.25
72,137.5
73,142.75
74,148.0
75,148.0
76,147.25
77,145.0
78,145.0
79,145.25
80,145.25
81,144.5
82,144.5
83,144.5
84,144.5
85,144.5
86,144.5
87,144.25
88,144.25
89,144.25
90,144.25
91,144.5
92,144.5
93,137.95
94,131.4
95,124.85
96,118.3
97,111.75
98,111.75
99,112.25
100,112.25
101,112.25
102,113.0
103,113.0
104,113.25
105,113.25
106,115.0
107,115.0
108,114.75
109,114.75
110,114.75
111,114.75
112,114.75
113,115.0
114,115.0
115,115.0
116,115.0
117,114.75
118,120.5
119,126.25
120,132.0
121,137.75
122,143.5
123,143.5
124,144.0
125,144.25
126,144.25
127,143.25
128,143.25
129,142.5
130,142.5
131,142.5
132,141.75
133,144.0
134,144.0
135,144.5
136,144.5
137,144.5
138,143.25
139,143.25
140,143.25
141,143.25
142,144.75
143,145.5
144,145.5
145,145.25
146,143.75
147,143.75
148,142.0
149,142.0
150,145.75
151,147.0
152,147.0
153,146.75
154,146.75
155,146.0
156,145.0
157,145.0
158,144.75
159,144.75
160,146.75
161,146.75
162,146.0
163,146.0
164,145.0
165,144.5
166,144.5
167,146.25
168,145.75
169,145.75
170,146.0
171,146.0
172,145.25
173,145.25
174,145.5
175,146.25
176,146.25
177,144.5
178,144.5
179,144.0
180,143.5
181,143.5
