,FHR
0,183.5
1,183.5
2,183.5
3,183.5
4,183.5
5,183.5
6,183.5
7,183.5
8,183.5
9,183.25
10,183.25
11,183.25
12,183.25
13,183.5
14,183.5
15,170.625
16,157.75
17,155.75
18,154.75
19,154.75
20,153.25
21,153.25
22,153.25
23,153.25
24,153.25
25,153.25
26,153.25
27,153.25
28,153.25
29,153.5
30,153.5
31,153.5
32,153.5
33,153.5
34,153.5
35,153.5
36,152.28571428571428
37,151.07142857142858
38,149.85714285714286
39,148.64285714285714
40,147.42857142857142
41,146.21428571428572
42,145.0
43,142.75
44,142.75
45,145.25
46,144.75
47,144.75
48,144.5
49,142.75
50,143.75
51,143.75
52,145.0
53,145.0
54,144.75
55,144.75
56,144.75
57,142.25
58,142.25
59,139.5
60,139.5
61,143.5
62,144.25
63,144.25
64,146.0
65,150.75
66,150.75
67,148.75
68,148.75
69,147.0
70,147.0
71,147.0
72,146.75
73,146.75
74,146.75
75,146.75
76,146.75
77,146.75
78,146.75
79,146.75
80,146.75
81,152.25
82,152.25
83,152.75
84,150.75
85,150.75
86,151.5
87,151.5
88,151.5
89,153.5
90,154.0
91,154.0
92,153.25
93,151.75
94,151.75
95,154.0
96,154.5
97,154.5
98,154.5
99,154.5
100,154.5
101,154.5
102,154.5
103,154.5
104,154.5
105,147.25
106,147.25
107,152.5
108,152.5
109,152.5
110,152.5
111,152.5
112,152.5
113,152.5
114,152.5
115,152.5
116,152.25
117,152.25
118,152.5
119,156.75
120,156.75
121,155.5
122,154.5
123,154.5
124,151.5
125,161.0
126,161.0
127,161.0
128,161.0
129,161.0
130,161.0
131,161.0
132,160.75
133,151.5
134,151.5
135,151.5
136,151.5
137,147.75
138,147.75
139,145.5
140,145.5
141,143.25
142,143.25
143,143.25
144,143.5
145,143.5
146,143.5
147,144.75
148,144.5
149,144.5
150,146.75
151,146.75
152,148.75
153,148.75
154,148.75
155,148.75
156,152.75
157,152.75
158,153.0
159,153.25
160,153.25
161,154.25
162,154.25
163,153.5
164,155.25
165,155.25
166,155.25
167,155.25
168,153.75
169,153.75
170,155.0
171,155.0
172,152.75
173,152.75
174,150.25
175,150.25
176,150.25
177,152.0
178,152.0
179,152.0
180,152.0
181,152.0
182,152.0
183,152.0
184,151.75
185,151.75
186,151.75
187,151.75
188,152.0
189,152.0
190,156.25
191,156.75
192,156.75
193,156.75
194,156.75
195,156.75
196,157.0
197,157.0
198,156.75
199,156.5
200,156.5
201,157.75
202,157.75
203,156.0
204,156.0
205,153.75
206,155.25
207,155.25
208,155.25
209,155.25
210,155.5
211,155.5
212,155.5
213,155.5
214,155.5
215,155.5
216,155.5
217,155.5
218,153.8125
219,152.125
220,150.4375
221,148.75
222,147.0625
223,145.375
224,143.6875
225,142.0
226,142.0
227,142.0
228,141.75
229,141.75
230,140.5
231,140.5
232,139.25
233,139.0
234,139.0
235,139.0
236,139.0
237,139.0
238,139.0
239,139.0
240,139.0
241,139.0
242,139.0
243,139.0
244,137.5
245,137.5
246,138.5
247,138.5
248,139.5
249,138.5
250,138.5
251,134.25
252,134.25
253,134.25
254,134.25
255,134.25
256,134.25
257,134.25
258,134.25
259,134.25
260,134.25
261,134.25
262,134.25
263,137.0
264,138.25
265,138.25
266,140.75
267,140.75
268,141.0
269,142.0
270,142.0
271,142.0
272,142.0
273,143.0
274,142.0
275,142.0
276,142.5
277,142.5
278,142.5
279,142.5
280,142.5
281,142.5
282,142.5
283,142.5
284,142.5
285,142.5
286,142.5
287,142.0
288,142.0
289,143.0
290,143.0
291,143.0
292,143.5
293,143.5
294,143.75
295,144.25
296,144.25
297,144.25
298,144.25
299,144.25
300,144.25
301,144.5
302,144.25
303,144.25
304,143.25
305,143.25
306,144.25
307,144.75
308,144.75
309,144.75
310,144.75
311,144.5
312,144.5
313,144.5
314,144.0
315,144.25
316,144.25
317,143.5
318,143.5
319,143.5
320,143.5
321,144.25
322,145.25
323,145.25
324,145.25
325,145.25
326,145.25
327,145.5
328,145.5
329,145.5
330,145.5
331,144.0
332,144.25
333,144.25
334,144.75
335,144.75
336,144.75
337,144.5
338,144.5
339,144.0
340,144.0
341,143.75
342,143.5
343,143.5
344,142.75
345,142.75
346,143.75
347,143.75
348,143.25
349,143.25
350,145.5
351,145.5
352,138.5
353,141.0
354,141.0
355,141.0
356,143.0
357,143.5
358,143.5
359,145.0
360,145.0
361,146.5
362,147.25
363,147.25
364,147.0
365,147.0
366,143.75
367,142.0
368,142.0
369,142.75
370,142.75
371,143.25
372,143.5
373,143.5
374,144.0
375,144.0
376,143.5
377,143.5
378,143.5
379,143.25
380,143.25
381,142.5
382,142.5
383,142.5
384,142.5
385,142.5
386,142.25
387,142.25
388,142.25
389,144.0
390,144.0
391,145.0
392,144.5
393,144.5
394,145.0
395,145.0
396,145.25
397,146.0
398,146.0
399,146.5
400,146.5
401,147.0
402,147.0
403,146.0
404,146.0
405,147.75
406,147.75
407,140.25
408,142.25
409,142.25
410,143.25
411,144.0
412,144.0
413,144.25
414,144.25
415,144.5
416,144.5
417,144.5
418,144.5
419,144.5
420,144.5
421,144.5
422,144.25
423,144.25
424,144.75
425,144.75
426,144.0
427,144.25
428,144.25
429,144.5
430,144.5
431,145.0
432,145.75
433,145.75
