,FHR
0,133.5
1,133.5
2,133.5
3,133.5
4,133.5
5,133.5
6,133.5
7,140.25
8,140.25
9,140.25
10,145.75
11,145.75
12,145.75
13,145.75
14,153.25
15,153.25
16,157.25
17,157.25
18,157.9
19,158.55
20,159.2
21,159.85
22,160.5
23,160.5
24,160.5
25,160.5
26,160.5
27,160.0
28,160.75
29,160.75
30,160.75
31,161.25
32,159.75
33,159.75
34,159.0
35,159.0
36,158.75
37,158.75
38,158.75
39,158.75
40,158.75
41,158.75
42,158.75
43,158.75
44,158.75
45,145.625
46,132.5
47,132.75
48,132.75
49,133.5
50,133.5
51,134.75
52,134.75
53,134.75
54,135.75
55,135.75
56,135.75
57,138.0
58,138.0
59,138.25
60,138.25
61,138.5
62,138.5
63,138.5
64,137.5
65,137.5
66,137.5
67,138.5
68,138.5
69,138.75
70,138.75
71,137.75
72,137.0
73,137.0
74,137.0
75,137.0
76,138.25
77,138.25
78,138.25
79,137.75
80,137.75
81,135.25
82,134.5
83,134.5
84,132.75
85,132.75
86,133.0
87,133.0
88,133.0
89,128.0
90,128.0
91,127.25
92,127.25
93,127.25
94,127.25
95,127.25
96,128.0
97,128.0
98,128.0
99,128.0
100,128.0
101,128.0
102,128.0
103,131.75
104,131.75
105,131.75
106,133.5
107,133.5
108,133.5
109,131.0
110,131.0
111,131.0
112,132.5
113,132.5
114,132.5
115,129.75
116,129.75
117,129.75
118,129.75
119,129.75
120,129.75
121,129.75
122,129.75
123,129.75
124,129.75
125,132.25
126,132.25
127,132.25
128,135.25
129,135.25
130,135.25
131,135.25
132,134.75
133,134.75
134,132.75
135,131.75
136,131.75
137,131.75
138,131.75
139,130.25
140,130.25
141,130.25
142,130.25
143,132.75
144,132.75
145,132.75
146,132.0
147,132.0
148,131.5
149,131.5
150,131.5
151,131.5
152,131.5
153,131.5
154,131.5
155,131.5
156,131.5
157,131.5
158,129.0
159,129.0
160,129.0
161,134.0
162,134.0
163,134.75
164,134.75
165,135.25
166,135.25
167,135.25
168,133.75
169,133.75
170,133.75
171,133.75
172,135.5
173,137.0
174,137.0
175,137.5
176,137.5
177,139.5
178,139.5
179,139.75
180,139.75
181,139.75
182,139.75
183,139.75
184,140.5
185,141.5
186,141.5
187,142.25
188,142.25
189,142.5
190,143.5
191,143.5
192,144.0
193,144.0
194,143.5
195,141.75
196,141.75
197,143.25
198,143.25
199,143.75
200,143.75
201,143.75
202,144.0
203,144.0
204,144.0
205,144.0
206,144.0
207,144.0
208,142.0
209,142.0
210,143.5
211,143.5
212,143.5
213,144.0
214,144.0
215,144.5
216,144.5
217,144.5
218,144.75
219,144.75
220,145.0
221,145.0
222,144.25
223,144.25
224,144.25
225,143.75
226,143.75
227,146.25
228,146.25
229,146.25
230,148.5
231,148.5
232,148.0
233,148.0
234,148.0
235,148.0
236,148.0
237,148.0
238,150.25
239,150.25
240,150.25
241,151.0
242,151.0
243,151.25
244,151.25
245,151.25
246,151.25
247,151.25
248,151.25
249,151.25
250,151.25
251,151.25
252,151.25
253,151.25
254,149.45833333333334
255,147.66666666666666
256,145.875
257,144.08333333333334
258,142.29166666666666
259,140.5
260,140.5
261,140.5
262,140.5
263,140.5
264,140.5
265,140.5
266,140.5
267,140.5
268,140.5
269,140.5
270,140.5
271,139.0
272,139.0
273,139.0
274,139.0
275,139.0
276,139.0
277,139.0
278,139.0
279,139.0
280,139.0
281,139.0
282,141.0
283,141.0
284,141.0
285,141.0
286,141.0
287,141.25
288,141.25
289,141.25
290,141.25
291,141.25
292,141.25
293,142.33333333333334
294,143.41666666666666
295,144.5
296,145.58333333333334
297,146.66666666666666
298,147.75
299,147.75
300,148.75
301,150.0
302,150.0
303,150.0
304,150.25
305,150.25
306,150.25
307,150.25
308,150.25
309,146.5
310,146.5
311,146.5
312,146.5
313,144.5
314,143.0
315,143.0
316,142.0
317,142.0
318,141.0
319,141.0
