,FHR
0,120.5
1,120.5
2,116.5
3,116.5
4,116.5
5,116.5
6,116.5
7,116.5
8,116.5
9,116.5
10,116.5
11,116.5
12,116.5
13,122.75
14,122.75
15,123.25
16,123.25
17,123.25
18,123.25
19,123.25
20,123.25
21,123.25
22,123.25
23,123.25
24,123.25
25,120.75
26,120.75
27,121.0
28,121.0
29,121.5
30,121.5
31,120.5
32,120.5
33,120.5
34,120.5
35,120.5
36,120.5
37,120.5
38,120.5
39,120.5
40,120.5
41,120.5
42,120.5
43,120.5
44,120.5
45,121.9375
46,123.375
47,124.8125
48,126.25
49,126.25
50,126.25
51,124.75
52,124.75
53,124.75
54,124.75
55,124.75
56,124.75
57,124.75
58,124.75
59,124.75
60,121.75
61,121.75
62,120.5
63,120.5
64,120.5
65,120.5
66,120.5
67,119.0
68,119.0
69,119.0
70,119.0
71,119.0
72,119.0
73,114.83333333333333
74,110.66666666666667
75,106.5
76,106.5
77,115.0
78,115.0
79,115.0
80,116.5
81,116.5
82,117.5
83,117.5
84,118.0
85,118.0
86,119.5
87,119.5
88,120.75
89,120.75
90,119.25
91,119.25
92,118.75
93,118.75
94,118.75
95,118.75
96,119.25
97,119.25
98,122.0
99,122.0
100,124.5
101,125.5
102,125.5
103,125.5
104,125.5
105,125.75
106,125.75
107,125.25
108,125.25
109,125.25
110,125.25
111,125.25
112,125.25
113,125.25
114,125.25
115,125.25
116,118.25
117,118.25
118,115.75
119,115.75
120,115.75
121,111.75
122,111.75
123,111.75
124,111.75
125,115.0
126,115.0
127,117.0
128,117.0
129,117.5
130,117.5
131,118.0
132,118.0
133,118.0
134,118.0
135,117.5
136,117.5
137,117.5
138,117.5
139,117.5
140,117.5
141,117.5
142,117.5
143,117.5
144,121.25
145,121.25
146,121.5
147,121.5
148,121.5
149,121.5
150,120.0
151,120.0
152,119.5
153,119.5
154,119.5
155,119.5
156,119.9
157,120.3
158,120.7
159,121.1
160,121.5
161,121.5
162,121.5
163,121.5
164,121.5
165,121.5
166,121.5
167,121.40384615384616
168,121.3076923076923
169,121.21153846153847
170,121.11538461538461
171,121.01923076923077
172,120.92307692307692
173,120.82692307692308
174,120.73076923076923
175,120.63461538461539
176,120.53846153846153
177,120.4423076923077
178,120.34615384615384
179,120.25
180,120.25
181,122.0
182,122.0
183,122.5
184,122.5
185,122.0
186,122.0
187,121.25
188,121.25
