,FHR
0,148.5
1,150.75
2,152.5
3,152.5
4,152.5
5,152.75
6,152.75
7,151.75
8,153.0
9,153.0
10,153.0
11,153.0
12,153.0
13,151.25
14,151.25
15,150.5
16,150.75
17,150.75
18,151.75
19,151.75
20,151.75
21,151.75
22,152.5
23,152.5
24,151.75
25,151.25
26,151.25
27,149.5
28,149.5
29,149.0
30,149.0
31,148.5
32,148.75
33,148.75
34,150.0
35,150.5
36,150.5
37,151.75
38,151.75
39,151.75
40,151.0
41,151.0
42,150.75
43,151.25
44,151.25
45,150.5
46,150.25
47,150.25
48,150.25
49,150.25
50,151.25
51,151.25
52,151.0
53,150.75
54,150.75
55,151.5
56,151.5
57,151.5
58,150.5
59,150.5
60,150.0
61,150.0
62,150.0
63,151.25
64,151.0
65,151.0
66,151.5
67,151.5
68,152.0
69,152.5
70,152.5
71,153.0
72,152.25
73,152.25
74,152.5
75,152.5
76,153.5
77,153.5
78,153.25
79,153.5
80,153.5
81,153.75
82,153.75
83,153.75
84,153.25
85,153.75
86,153.75
87,153.5
88,153.5
89,154.25
90,153.0
91,153.0
92,153.0
93,152.25
94,152.25
95,151.75
96,151.75
97,151.5
98,151.5
99,151.75
100,151.5
101,151.5
102,151.75
103,151.75
104,151.75
105,152.25
106,152.5
107,152.5
108,153.25
109,153.25
110,153.25
111,155.25
112,156.25
113,156.25
114,155.75
115,156.5
116,156.5
117,157.0
118,157.25
119,157.25
120,155.75
121,155.75
122,155.75
123,155.5
124,155.75
125,155.75
126,156.0
127,156.0
128,154.75
129,155.0
130,155.0
131,155.25
132,154.75
133,154.75
134,153.75
135,154.25
136,154.25
137,153.25
138,152.75
139,152.75
140,152.75
141,152.75
142,152.0
143,150.75
144,150.75
145,151.5
146,151.5
147,151.0
148,150.75
149,150.75
150,151.5
151,151.5
152,151.0
153,151.0
154,151.0
155,151.5
156,151.25
157,151.25
158,151.25
159,151.5
160,151.5
161,151.25
162,151.25
163,151.5
164,151.5
165,151.5
166,151.75
167,151.5
168,151.5
169,151.75
170,151.75
171,152.25
172,152.25
173,152.25
174,152.5
175,152.25
176,152.25
177,153.0
178,153.25
179,153.25
180,153.25
181,153.25
182,153.25
183,155.0
184,154.25
185,154.25
186,154.5
187,156.0
188,156.0
189,156.0
190,157.25
191,157.25
192,158.0
193,158.0
194,158.0
195,157.75
196,157.75
197,157.75
198,158.0
199,156.75
200,156.75
201,155.0
202,155.0
203,152.0
204,152.0
205,151.75
206,152.25
207,152.25
208,152.5
209,152.5
210,152.0
211,152.5
212,152.5
213,153.5
214,153.5
215,153.75
216,154.25
217,154.25
218,154.75
219,154.75
220,155.25
221,154.75
222,154.75
223,154.5
224,153.75
225,153.75
226,152.0
227,152.0
228,152.25
229,153.75
230,153.75
231,152.25
232,152.25
233,152.25
234,152.75
235,152.75
236,152.0
237,151.75
238,151.75
239,151.25
240,150.75
241,150.75
242,150.0
243,150.5
244,150.5
245,150.25
246,150.25
247,149.75
248,150.0
249,150.0
250,149.75
251,150.5
252,150.5
253,150.75
254,150.75
255,151.25
256,151.5
257,151.5
258,152.0
259,152.25
260,152.25
261,152.75
262,152.75
263,153.25
264,151.75
265,151.75
266,153.5
267,153.75
268,153.75
269,153.0
270,152.5
271,152.5
272,152.75
273,152.5
274,152.5
275,152.5
276,152.5
277,152.5
278,152.0
279,152.0
280,152.0
281,153.25
282,153.25
283,153.25
284,152.75
285,152.75
286,152.0
287,152.0
288,152.5
289,152.75
290,152.75
291,153.25
292,153.0
293,153.0
294,153.25
295,153.5
296,153.5
297,154.5
298,154.5
299,153.75
300,153.25
301,153.25
302,153.0
303,153.0
304,153.0
305,153.0
306,153.0
307,153.0
308,153.0
309,153.0
310,154.25
311,154.25
312,154.5
313,153.5
314,153.5
315,153.5
316,153.5
317,153.25
318,152.5
319,152.5
320,152.0
321,152.0
322,152.25
323,151.25
324,151.25
325,153.25
326,153.25
327,152.75
328,153.75
329,153.75
330,153.75
331,153.25
332,153.25
333,153.5
334,154.0
335,154.0
336,154.5
337,154.5
338,154.5
339,155.25
340,155.25
341,155.75
342,156.5
343,156.5
344,156.25
345,156.0
346,156.0
347,156.5
348,156.75
349,156.75
350,156.25
351,157.0
352,157.0
353,156.25
354,156.75
355,156.75
356,156.5
357,156.25
358,156.25
359,156.0
360,156.0
361,157.0
362,156.75
363,156.75
364,156.5
365,156.75
366,156.75
367,157.0
368,157.0
369,157.0
370,156.75
371,158.0
372,158.0
373,156.75
374,155.75
375,155.75
376,155.0
377,154.5
378,154.5
379,154.25
380,154.25
381,155.25
382,154.5
383,154.5
384,154.5
385,154.25
386,154.25
387,152.25
388,153.0
389,153.0
390,153.0
391,152.75
392,152.75
393,152.75
394,152.75
395,153.0
396,153.0
397,153.0
398,153.0
399,152.75
400,152.75
401,153.0
402,153.75
403,153.75
404,153.5
405,153.5
406,154.25
407,154.25
408,154.5
409,154.5
410,154.5
411,154.5
412,154.75
413,154.75
414,154.75
415,154.75
416,154.0
417,154.0
418,153.25
419,153.75
420,153.75
421,153.5
422,153.5
423,152.0
424,153.0
425,153.0
426,152.5
427,151.25
428,151.25
429,151.5
430,151.5
431,151.0
432,151.5
433,151.5
434,150.5
435,152.0
436,152.0
437,152.75
438,152.25
439,152.25
440,152.25
441,152.25
442,152.5
443,153.0
444,153.0
445,152.25
446,153.75
447,153.75
448,154.0
449,153.75
450,153.75
451,154.5
452,154.5
453,155.0
454,154.5
455,154.5
456,155.0
457,155.0
458,155.0
459,154.75
460,154.75
461,154.75
462,155.0
463,154.5
464,154.5
465,154.25
466,155.0
467,155.0
468,154.0
469,154.0
470,153.25
471,154.0
472,154.0
473,155.25
474,155.75
475,155.75
476,154.5
477,154.5
478,154.5
479,154.75
480,154.25
481,154.25
482,155.25
483,155.0
484,155.0
485,155.0
486,155.0
487,155.5
488,154.75
489,154.75
490,154.0
491,154.25
492,154.25
493,154.75
494,154.0
495,154.0
496,154.75
497,154.75
498,154.75
499,154.25
500,154.25
501,154.25
502,154.25
503,154.25
504,153.75
505,153.75
506,154.0
507,154.0
508,153.75
509,153.75
510,153.75
511,153.75
512,153.25
513,153.25
514,153.5
515,153.5
516,153.25
517,153.5
518,153.5
519,153.5
520,153.25
521,153.25
522,153.5
523,152.75
524,152.75
525,152.5
526,152.75
527,152.75
528,152.75
529,153.25
530,153.5
531,153.5
532,153.25
533,152.5
534,152.5
535,153.75
536,153.75
537,154.25
538,154.75
539,154.75
540,155.0
541,154.75
542,154.75
543,153.0
544,151.5
545,151.5
546,152.25
547,153.0
548,153.0
549,153.0
550,153.0
551,152.75
552,152.25
553,152.25
554,152.0
555,154.0
556,154.0
557,152.0
558,152.5
559,152.5
560,151.75
561,151.75
562,152.0
563,153.0
564,153.0
565,153.5
566,153.5
567,153.5
568,153.5
569,153.5
570,153.5
571,153.5
572,152.75
573,152.75
574,154.75
575,154.75
576,155.25
577,155.0
578,155.0
579,155.0
580,155.0
581,155.0
582,154.25
583,154.25
584,152.5
585,152.5
586,152.0
587,151.75
588,151.75
589,151.25
590,151.5
591,151.5
592,151.5
593,151.25
594,151.25
595,151.0
596,150.25
597,150.25
598,150.25
599,150.25
600,150.25
601,150.0
602,151.5
603,151.5
604,150.75
605,150.75
606,150.5
607,151.0
608,151.0
609,150.0
610,150.5
611,150.5
612,151.0
613,151.0
614,151.25
615,149.75
616,149.75
617,153.0
618,153.75
619,153.75
620,153.5
621,153.0
622,153.0
623,153.5
624,153.5
625,153.0
626,153.5
627,153.5
628,152.5
629,153.25
630,153.25
631,153.25
632,154.25
633,155.0
634,155.0
635,154.0
636,155.0
637,156.0
638,156.0
639,156.25
640,156.25
641,156.75
642,156.75
643,157.0
644,157.0
645,156.5
646,157.5
647,157.5
648,157.5
649,158.25
650,158.5
651,158.5
652,158.75
653,159.0
654,159.0
655,158.75
656,159.5
657,159.5
658,159.5
659,159.5
660,159.5
661,160.5
662,161.5
663,161.5
664,160.5
665,160.5
666,160.5
667,160.75
668,160.75
669,161.25
670,160.75
671,161.0
672,161.0
673,161.25
674,161.25
675,159.25
676,158.75
677,158.75
678,158.75
679,160.0
680,158.0
681,158.0
682,158.75
683,158.75
684,157.75
685,157.5
686,157.5
687,156.5
688,156.5
689,155.75
690,154.5
691,154.5
692,153.75
693,153.75
694,153.0
695,153.0
696,151.75
697,151.75
698,151.75
699,150.0
700,150.0
701,147.75
702,143.5
703,143.5
704,141.5
705,141.5
706,140.75
707,141.25
708,141.25
709,142.0
710,142.0
711,143.25
712,143.25
713,143.25
714,143.25
715,143.25
716,141.25
717,141.25
718,139.25
719,135.75
720,135.75
721,135.25
722,135.25
723,133.5
724,133.5
725,130.75
726,130.75
727,128.5
728,128.5
729,126.0
730,126.0
731,121.75
732,121.75
733,118.75
734,118.75
735,115.5
736,115.5
737,113.0
738,113.0
739,110.75
740,110.75
741,110.75
742,110.25
743,110.25
744,109.75
745,109.75
746,109.75
747,109.75
748,109.5
749,109.5
750,109.0
751,109.0
752,107.25
753,107.25
754,100.75
755,100.75
756,100.75
757,104.75
758,104.75
759,108.25
760,108.25
761,108.25
762,110.5
763,110.5
764,109.5
765,109.5
766,109.5
767,109.5
768,109.5
769,109.5
770,109.5
771,109.5
772,109.5
773,109.5
774,109.5
775,108.25
776,108.25
777,108.25
778,110.75
779,111.0
780,111.0
781,111.0
782,111.0
783,111.0
784,111.0
785,111.0
786,110.75
787,110.75
788,114.0
789,114.0
790,116.25
791,116.25
792,118.5
793,118.5
794,118.75
795,118.75
796,120.25
797,120.25
798,121.5
799,121.5
800,121.5
801,121.5
802,121.5
803,121.5
804,121.25
805,121.25
806,121.5
807,121.5
808,121.5
809,127.375
810,133.25
811,139.125
812,145.0
813,145.0
814,145.0
815,146.5
816,147.5
817,147.5
818,148.0
819,148.75
820,148.75
821,149.25
822,149.25
823,150.5
824,150.25
825,150.25
826,150.5
827,151.5
828,151.5
829,151.25
830,152.25
831,152.25
832,152.25
833,152.5
834,152.5
835,152.25
836,152.25
837,152.25
