,FHR
0,122.75
1,122.75
2,122.75
3,122.75
4,122.75
5,122.75
6,122.75
7,124.25
8,124.25
9,124.5
10,124.5
11,124.5
12,124.5
13,124.5
14,123.75
15,123.0
16,123.0
17,123.0
18,122.0
19,122.0
20,121.25
21,121.25
22,122.0
23,122.25
24,122.25
25,122.25
26,122.0
27,122.0
28,122.0
29,121.75
30,121.75
31,121.75
32,121.75
33,121.75
34,121.75
35,121.75
36,121.75
37,121.75
38,121.75
39,121.75
40,121.75
41,116.25
42,110.75
43,105.25
44,105.25
45,105.25
46,109.5
47,109.5
48,109.5
49,109.5
50,112.25
51,112.25
52,114.0
53,114.0
54,114.0
55,114.25
56,114.25
57,115.0
58,115.0
59,116.0
60,116.0
61,117.5
62,117.5
63,119.75
64,119.75
65,120.25
66,120.25
67,118.5
68,118.5
69,120.0
70,120.0
71,121.25
72,121.25
73,123.0
74,123.0
75,124.25
76,124.25
77,125.0
78,125.0
79,125.0
80,125.0
81,126.0
82,127.0
83,127.0
84,126.5
85,126.5
86,125.75
87,125.75
88,126.0
89,126.0
90,126.25
91,126.25
92,126.25
93,126.25
94,124.0
95,124.0
96,121.75
97,121.75
98,119.75
99,119.75
100,119.75
101,119.75
102,119.5
103,119.5
104,118.75
105,118.75
106,118.5
107,118.5
108,120.75
109,120.75
110,121.75
111,121.75
112,123.25
113,123.25
114,124.0
115,124.0
116,123.75
117,123.75
118,123.5
119,123.5
120,123.75
121,123.75
122,124.25
123,124.25
124,124.25
125,124.25
126,124.25
127,123.0
128,123.0
129,123.5
130,123.5
131,125.0
132,125.0
133,125.25
134,125.25
135,126.25
136,126.25
137,126.75
138,126.75
139,126.25
140,126.25
141,126.25
142,126.25
143,125.0
144,125.0
145,124.0
146,124.0
147,123.75
148,123.75
149,124.25
150,125.0
151,125.0
152,123.25
153,123.25
154,124.0
155,124.0
156,124.75
157,124.75
158,125.5
159,125.5
160,126.0
161,126.0
162,127.25
163,127.25
164,127.5
165,127.5
166,128.0
167,128.0
168,128.75
169,128.75
170,128.75
171,128.75
172,128.25
173,128.25
174,128.0
175,128.25
176,128.25
177,128.0
178,128.0
179,128.0
180,128.0
181,128.75
182,128.75
183,130.5
184,130.5
185,130.25
186,130.25
187,130.0
188,130.75
189,130.75
190,131.25
191,131.25
192,130.75
193,130.75
194,129.5
195,129.5
196,129.75
197,129.75
198,129.75
199,129.75
200,129.75
201,129.75
202,129.75
203,129.75
204,128.25
205,128.25
206,127.75
207,127.75
208,126.25
209,126.25
210,125.75
211,125.75
212,125.75
213,125.75
214,125.75
215,123.75
216,123.75
217,121.5
218,121.5
219,120.5
220,120.5
221,122.5
222,122.5
223,123.25
224,123.25
225,123.25
226,123.25
227,123.5
228,123.5
229,123.5
230,123.5
231,123.5
232,121.25
233,121.25
234,122.0
235,122.0
236,124.0
237,124.0
238,124.0
239,124.5
240,124.0
241,124.0
242,122.75
243,122.75
244,121.75
245,121.75
246,121.25
247,121.25
248,120.25
249,120.25
250,120.25
251,120.25
252,121.0
253,121.0
254,121.0
255,121.0
256,120.5
257,120.5
258,121.0
259,121.0
260,120.25
261,120.25
262,120.25
263,120.25
264,119.25
265,119.25
266,118.0
267,118.0
268,117.25
269,117.25
270,117.25
271,117.5
272,119.0
273,119.0
274,119.75
275,119.75
276,121.75
277,121.75
278,122.25
279,122.25
280,123.5
281,123.5
282,125.0
283,125.0
284,125.5
285,125.5
286,125.75
