,FHR
0,134.25
1,133.5
2,133.5
3,133.0
4,133.0
5,134.0
6,134.0
7,134.25
8,134.25
9,134.25
10,134.25
11,134.25
12,134.25
13,133.75
14,133.5
15,133.5
16,134.25
17,134.25
18,134.75
19,134.5
20,134.5
21,134.25
22,134.25
23,134.5
24,134.5
25,134.25
26,134.25
27,134.25
28,134.25
29,134.25
30,134.5
31,134.5
32,134.75
33,134.75
34,134.0
35,134.5
36,134.5
37,135.0
38,135.0
39,134.5
40,134.5
41,134.25
42,134.5
43,134.5
44,134.5
45,134.5
46,134.75
47,134.75
48,135.0
49,135.0
50,135.0
51,135.25
52,135.25
53,135.25
54,135.25
55,134.5
56,134.5
57,133.5
58,133.5
59,134.5
60,134.75
61,134.75
62,135.0
63,135.0
64,134.75
65,134.75
66,134.0
67,133.5
68,133.5
69,134.0
70,134.0
71,134.0
72,134.0
73,133.75
74,133.75
75,133.75
76,134.25
77,134.25
78,133.75
79,133.75
80,133.75
81,133.75
82,133.5
83,133.5
84,132.75
85,132.75
86,132.5
87,132.5
88,134.0
89,134.0
90,134.0
91,134.25
92,134.25
93,135.0
94,135.0
95,134.75
96,134.75
97,134.25
98,134.25
99,134.25
100,134.0
101,134.0
102,135.0
103,135.0
104,135.75
105,135.0
106,135.0
107,135.0
108,135.0
109,135.0
110,135.0
111,134.25
112,134.25
113,134.25
114,135.0
115,135.0
116,135.5
117,135.5
118,135.0
119,135.0
120,134.0
121,134.0
122,134.0
123,134.5
124,134.5
125,135.0
126,135.0
127,134.25
128,134.25
129,134.75
130,134.75
131,134.75
132,134.75
133,134.75
134,134.75
135,134.75
136,135.0
137,135.5
138,135.5
139,135.75
140,135.75
141,135.75
142,135.75
143,135.5
144,135.5
145,135.5
146,135.25
147,135.25
148,134.5
149,135.0
150,135.0
151,135.75
152,135.75
153,135.75
154,135.75
155,135.0
156,135.5
157,135.5
158,135.75
159,135.75
160,135.75
161,135.75
162,135.5
163,135.5
164,136.0
165,136.25
166,136.25
167,136.0
168,136.0
169,135.75
170,135.75
171,135.5
172,135.25
173,135.25
174,135.75
175,135.75
176,135.5
177,135.5
178,136.25
179,137.25
180,137.25
181,138.0
182,138.0
183,138.5
184,138.5
185,139.0
186,139.5
187,139.5
188,140.25
189,140.25
190,140.75
191,140.75
192,140.75
193,140.75
194,140.75
195,140.75
196,140.75
197,140.25
198,139.75
199,139.75
200,139.5
201,139.5
202,139.25
203,139.25
204,138.75
205,138.75
206,138.75
207,139.5
208,139.5
209,139.75
210,139.5
211,139.5
212,140.5
213,140.5
214,140.75
215,140.75
216,140.75
217,141.5
218,141.5
219,141.5
220,141.5
221,141.0
222,142.0
223,142.0
224,143.25
225,143.25
226,144.5
227,145.0
228,145.0
229,145.0
230,145.0
231,143.25
232,141.5
233,141.5
234,141.0
235,141.0
236,141.25
237,141.0
238,141.0
239,140.75
240,140.75
241,140.5
242,140.5
243,140.5
244,140.75
245,140.75
246,141.5
247,141.5
248,142.0
249,143.25
250,143.25
251,143.25
252,143.25
253,143.75
254,145.75
255,145.75
256,145.5
257,146.0
258,146.0
259,146.75
260,146.75
261,147.25
262,148.25
263,148.25
264,147.75
265,147.75
266,147.75
267,147.0
268,147.0
269,144.0
270,144.0
271,144.0
272,144.0
273,143.75
274,143.75
275,143.75
276,143.75
277,143.75
278,143.75
279,144.0
280,144.0
281,131.5
282,134.25
283,134.25
284,135.75
285,135.25
286,135.25
287,135.0
288,135.0
289,135.0
290,135.5
291,135.5
292,135.75
293,135.75
294,136.0
295,135.75
296,135.75
297,135.0
298,135.0
299,135.0
300,135.0
301,135.75
302,136.0
303,136.0
304,136.0
305,136.0
306,136.0
307,136.0
308,135.5
309,135.5
310,134.5
311,135.75
312,135.75
313,137.25
314,137.25
315,137.0
316,137.0
317,136.25
318,136.0
319,136.0
320,136.5
321,136.5
322,136.75
323,136.75
324,136.0
325,135.75
326,135.75
327,135.5
328,135.5
329,135.25
330,135.25
331,135.0
332,135.0
333,135.0
334,135.25
335,135.25
336,135.75
337,135.75
338,135.5
339,135.5
340,135.75
341,136.75
342,136.75
343,136.75
344,136.75
345,136.0
346,136.0
347,135.0
348,134.5
349,134.5
350,134.5
351,134.5
352,133.25
353,133.25
354,133.0
355,133.0
356,134.0
357,134.0
358,134.0
359,134.0
360,134.0
361,133.5
362,133.5
363,132.0
364,132.0
365,132.25
366,132.5
367,132.5
368,133.0
