,FHR
0,142.0
1,140.75
2,140.75
3,142.75
4,142.75
5,143.75
6,143.5
7,143.5
8,143.5
9,143.5
10,143.5
11,143.5
12,143.5
13,143.5
14,143.25
15,143.5
16,143.25
17,143.25
18,145.5
19,145.5
20,145.75
21,146.25
22,146.25
23,147.0
24,147.0
25,147.0
26,146.5
27,146.5
28,145.5
29,145.0
30,145.0
31,144.75
32,144.75
33,144.0
34,142.75
35,142.75
36,142.25
37,142.25
38,144.25
39,144.25
40,143.0
41,142.5
42,142.5
43,142.5
44,142.5
45,142.75
46,142.5
47,142.5
48,142.5
49,142.5
50,142.25
51,141.75
52,141.75
53,140.75
54,140.75
55,139.5
56,139.5
57,137.75
58,135.5
59,135.5
60,133.5
61,133.5
62,132.5
63,132.5
64,130.75
65,130.75
66,131.0
67,131.0
68,131.75
69,133.0
70,133.0
71,134.0
72,134.0
73,133.75
74,133.75
75,134.5
76,134.5
77,135.0
78,136.0
79,136.0
80,136.75
81,136.75
82,137.25
83,137.25
84,137.5
85,138.25
86,138.25
87,138.5
88,138.5
89,138.25
90,137.75
91,137.75
92,136.75
93,136.75
94,135.0
95,135.0
96,133.5
97,133.5
98,133.0
99,132.25
100,132.25
101,131.25
102,131.25
103,129.5
104,129.5
105,131.0
106,131.0
107,131.5
108,131.5
109,131.75
110,131.75
111,132.75
112,132.75
113,132.75
114,134.0
115,134.0
116,133.25
117,133.25
118,133.25
119,133.25
120,133.5
121,133.0
122,133.0
123,133.0
124,133.0
125,132.0
126,132.0
127,131.5
128,131.5
129,131.0
130,131.0
131,129.75
132,126.25
133,126.25
134,124.75
135,124.75
136,125.25
137,125.25
138,125.5
139,125.5
140,124.0
141,124.0
142,125.25
143,125.25
144,126.5
145,126.5
146,128.25
147,128.25
148,129.5
149,130.5
150,130.5
151,131.0
152,131.0
153,132.0
154,132.0
155,132.75
156,132.75
157,133.0
158,133.0
159,133.0
160,130.25
161,130.25
162,129.5
163,129.5
164,127.25
165,127.25
166,125.25
167,125.25
168,125.0
169,125.0
170,124.25
171,124.25
172,122.25
173,122.25
174,122.0
175,122.0
176,123.25
177,123.25
178,124.5
179,124.5
180,125.25
181,125.25
182,125.0
183,125.0
184,125.75
185,127.0
186,127.0
187,128.5
188,128.5
189,129.25
190,129.25
