,FHR
0,
1,
2,
3,96.0
4,96.0
5,97.25
6,97.25
7,95.0
8,95.0
9,95.0
10,99.5
11,99.5
12,103.25
13,103.25
14,102.0
15,102.0
16,102.0
17,102.0
18,101.75
19,101.75
20,101.75
21,101.75
22,101.75
23,101.75
24,101.75
25,101.75
26,110.125
27,118.5
28,126.875
29,135.25
30,143.625
31,152.0
32,152.0
33,150.75
34,150.75
35,150.75
36,151.0
37,151.0
38,151.0
39,150.75
40,150.75
41,150.75
42,150.75
43,151.0
44,151.0
45,139.95
46,128.9
47,117.85
48,106.8
49,95.75
50,95.75
51,98.5
52,98.5
53,98.5
54,98.5
55,98.5
56,98.25
57,98.25
58,98.25
59,98.5
60,98.5
61,98.25
62,98.25
63,104.5
64,110.75
65,117.0
66,123.25
67,129.5
68,135.75
69,142.0
70,148.25
71,148.25
72,141.75
73,141.75
74,134.25
75,134.25
76,135.0
77,135.0
78,135.0
79,135.0
80,135.0
81,135.0
82,135.0
83,135.0
84,135.0
85,134.75
86,135.0
87,135.0
88,137.0
89,139.0
90,141.0
91,143.0
92,143.0
93,143.0
94,143.0
95,143.0
96,143.0
97,143.0
98,143.0
99,143.0
100,142.75
101,143.0
102,143.0
103,142.75
104,145.5
105,145.5
106,150.75
107,150.75
108,154.0
109,154.75
110,154.75
111,154.75
112,155.5
113,155.5
114,156.5
115,157.25
116,157.25
117,156.0
118,157.5
119,157.5
120,158.5
121,159.0
122,159.0
123,160.25
124,159.25
125,159.25
126,158.25
127,157.25
128,157.25
129,157.0
130,156.75
131,156.75
132,157.25
133,155.75
134,155.75
135,155.5
136,156.5
137,156.5
138,157.25
139,158.0
140,158.0
141,157.75
142,157.75
143,157.5
144,157.5
145,157.5
146,156.75
147,155.25
148,155.25
149,154.75
150,153.75
151,153.75
152,153.75
153,153.75
154,153.75
155,153.75
156,153.75
157,153.75
158,159.25
159,159.5
160,159.5
161,159.25
162,159.25
163,159.25
164,159.25
165,159.5
166,159.5
167,159.5
168,159.5
169,160.83333333333334
170,162.16666666666666
171,163.5
172,164.83333333333334
173,166.16666666666666
174,167.5
175,168.83333333333334
176,170.16666666666666
177,171.5
178,178.75
179,179.0
180,179.0
181,179.0
182,179.0
183,179.0
184,179.0
185,179.0
186,179.0
187,179.0
188,178.75
189,178.75
190,156.25
191,153.75
192,156.0
193,156.0
194,156.0
195,156.0
196,156.0
197,156.0
198,156.0
199,155.75
200,155.75
201,155.75
202,160.25
203,160.25
204,160.25
205,160.25
206,160.25
207,160.25
208,160.25
209,160.25
210,160.25
211,160.25
212,160.25
213,160.25
214,160.25
215,160.5
216,160.5
217,159.32142857142858
218,158.14285714285714
219,156.96428571428572
220,155.78571428571428
221,154.60714285714286
222,153.42857142857142
223,152.25
224,153.75
225,153.75
226,153.75
227,154.0
228,154.0
229,154.0
230,154.0
231,154.0
232,154.0
