,FHR
0,94.5
1,94.5
2,97.75
3,97.75
4,100.0
5,100.0
6,97.0
7,97.0
8,97.0
9,93.5
10,93.5
11,93.25
12,93.25
13,93.25
14,93.25
15,93.5
16,93.5
17,93.5
18,93.25
19,93.25
20,91.75
21,91.75
22,91.75
23,88.25
24,88.25
25,88.25
26,88.25
27,88.25
28,88.5
29,88.5
30,88.25
31,88.25
32,88.25
33,88.5
34,88.5
35,88.25
36,100.0
37,100.0
38,102.0
39,102.0
40,103.25
41,103.25
42,103.25
43,103.25
44,103.25
45,103.25
46,103.25
47,103.25
48,103.25
49,103.25
50,103.25
51,103.5
52,103.5
53,103.5
54,103.5
55,103.5
56,103.5
57,110.25
58,117.0
59,123.75
60,130.5
61,137.25
62,144.0
63,150.75
64,157.5
65,164.25
66,164.25
67,164.25
68,164.25
69,164.25
70,164.25
71,164.25
72,164.25
73,164.25
74,164.5
75,164.5
76,164.25
77,164.25
78,164.5
79,164.5
80,164.5
81,143.25
82,144.75
83,144.75
84,143.0
85,143.0
86,145.75
87,145.75
88,147.5
89,147.5
90,147.5
91,147.5
92,147.5
93,147.5
94,147.5
95,147.5
96,147.5
97,147.5
98,147.5
99,147.5
100,141.5
101,135.5
102,129.5
103,123.5
104,117.5
105,117.5
106,117.5
107,120.0
108,120.0
109,122.5
110,126.0
111,126.0
112,128.0
113,128.0
114,127.0
115,127.0
116,126.25
117,126.25
118,123.0
119,123.0
120,123.0
121,121.5
122,121.5
123,110.0
124,110.0
125,109.75
126,109.75
127,109.0
128,109.0
129,108.5
130,108.5
131,108.75
132,108.75
133,109.25
134,109.25
135,109.25
136,111.25
137,112.5
138,112.5
139,112.5
140,114.25
141,115.75
142,115.75
143,116.25
144,116.25
145,121.0
146,121.0
147,122.25
148,122.25
149,121.75
150,121.75
151,120.25
152,120.25
153,120.75
154,120.75
155,120.0
156,120.0
157,119.25
158,119.25
159,116.5
160,116.5
161,116.5
162,119.75
163,119.25
164,119.25
165,117.0
166,117.0
167,116.25
168,116.25
169,117.5
170,117.5
171,117.5
172,117.75
173,117.75
174,115.75
175,115.75
176,115.75
177,115.75
178,115.5
179,115.5
180,117.0
181,117.0
182,117.0
183,117.0
184,117.0
185,117.0
186,117.0
187,117.0
188,117.0
189,117.0
190,117.0
191,117.0
192,117.0
193,117.0
194,117.0
195,117.0
196,118.5
197,120.0
198,121.5
199,123.0
200,124.5
201,126.0
202,127.5
203,129.0
204,130.5
205,132.0
206,133.5
207,135.0
208,136.5
209,138.0
210,139.5
211,139.5
212,139.5
213,139.5
214,140.75
215,141.75
216,141.75
217,141.25
218,141.25
219,141.25
220,141.5
221,141.5
222,141.5
223,141.25
224,141.25
225,141.5
226,141.5
227,141.5
228,141.25
229,136.4
230,131.55
231,126.7
232,121.85
233,117.0
234,116.5
235,116.5
236,116.5
237,116.5
238,117.5
239,117.5
240,116.75
241,116.75
242,116.5
243,116.5
244,120.25
245,120.25
246,121.75
247,121.75
248,123.0
249,123.0
250,124.5
251,124.5
252,124.5
253,124.5
254,124.5
255,124.5
256,123.5
257,123.5
258,124.25
259,124.25
260,126.25
261,129.0
262,129.0
263,131.25
264,131.25
265,131.5
266,131.5
267,131.5
268,131.5
269,130.0
270,127.0
271,127.0
272,122.75
273,122.75
274,119.75
275,119.75
276,123.0
277,123.0
278,124.5
279,124.5
280,126.25
281,126.25
282,128.75
283,128.75
284,128.75
285,128.75
286,127.25
287,127.25
288,128.0
289,129.5
290,129.5
291,129.5
292,129.5
293,129.25
294,129.25
295,129.25
296,129.25
297,129.25
298,129.5
299,129.5
300,129.25
301,127.89583333333333
302,126.54166666666667
303,125.1875
304,123.83333333333333
305,122.47916666666667
306,121.125
307,119.77083333333333
308,118.41666666666667
309,117.0625
310,115.70833333333333
311,114.35416666666667
312,113.0
313,113.0
314,112.0
315,112.0
316,113.75
317,113.75
318,115.5
319,115.5
320,116.25
321,116.25
322,116.25
323,116.0
324,116.0
325,115.5
326,115.5
327,115.75
328,115.75
329,115.25
330,115.25
331,115.5
332,115.5
333,116.5
334,116.5
