,FHR
0,94.75
1,94.75
2,94.75
3,95.0
4,95.0
5,95.0
6,95.0
7,134.5
8,174.0
9,174.0
10,177.75
11,176.75
12,176.0
13,176.0
14,177.0
15,177.0
16,176.25
17,176.75
18,178.25
19,178.25
20,179.0
21,180.25
22,179.75
23,179.75
24,178.75
25,178.0
26,177.75
27,177.75
28,177.75
29,177.75
30,177.75
31,177.75
32,177.75
33,177.75
34,177.75
35,177.75
36,181.75
37,182.0
38,182.0
39,182.0
40,181.75
41,182.0
42,182.0
43,182.0
44,182.0
45,181.25
46,181.25
47,181.25
48,182.5
49,183.0
50,182.5
51,182.5
52,182.5
53,181.0
54,181.75
55,181.75
56,182.0
57,181.25
58,181.25
59,181.25
60,180.0
61,180.0
62,181.25
63,180.0
64,180.0
65,179.0
66,181.0
67,181.0
68,180.0
69,180.75
70,181.0
71,180.75
72,180.75
73,181.0
74,181.0
75,181.25
76,181.25
77,182.75
78,182.5
79,181.75
80,181.75
81,183.0
82,182.0
83,182.5
84,182.5
85,182.5
86,181.75
87,182.5
88,182.5
89,180.25
90,180.75
91,180.75
92,180.75
93,181.25
94,181.0
95,180.25
96,181.25
97,181.25
98,181.75
99,181.75
100,181.75
101,181.75
102,181.75
103,181.75
104,182.0
105,182.0
106,182.0
107,182.0
108,181.75
109,181.75
110,184.5
111,193.5
112,193.5
113,193.5
114,193.5
115,193.5
116,193.25
117,193.5
118,193.25
119,193.25
120,181.0
121,181.0
122,181.0
123,173.5
124,177.75
125,174.0
126,176.75
127,176.75
128,180.25
129,180.25
130,186.75
131,186.75
132,185.5
133,181.75
134,181.25
135,181.25
136,180.0
137,177.75
138,176.25
139,176.25
140,174.0
141,172.75
142,172.75
143,172.75
144,171.25
145,171.25
146,167.75
147,167.75
148,167.5
149,167.5
150,167.5
151,167.5
152,167.5
153,167.5
154,169.0
155,169.5
156,169.5
157,169.0
158,169.5
159,169.5
160,169.5
161,170.75
162,169.5
163,169.5
164,167.75
165,169.5
166,169.5
167,170.75
168,170.75
169,170.75
170,167.5
171,168.0
172,170.75
173,170.75
174,169.75
175,171.25
176,171.25
177,174.0
178,174.5
179,174.5
180,174.5
181,170.75
182,171.5
183,171.5
184,171.5
185,172.25
186,173.25
187,174.5
188,174.5
189,176.0
190,177.75
191,177.0
192,177.0
193,174.5
194,173.75
195,173.75
196,172.75
197,172.75
198,173.25
199,173.75
200,173.75
201,172.5
202,172.0
203,172.0
204,171.5
205,173.5
206,173.5
207,173.5
208,173.5
209,173.5
210,173.5
211,173.5
212,173.5
213,173.5
214,173.5
215,173.5
216,173.5
217,173.25
218,173.25
219,173.25
220,183.75
221,182.75
222,182.75
223,182.75
224,182.75
225,182.75
226,183.0
227,183.0
228,183.0
229,182.0
230,183.5
231,184.75
232,184.75
233,182.75
234,182.75
235,181.75
236,181.75
237,183.5
238,181.75
239,180.75
240,180.75
241,180.0
242,179.25
243,177.0
244,177.0
245,176.0
246,174.0
247,174.0
248,172.25
249,171.5
250,171.0
251,171.0
252,172.0
253,172.25
254,172.25
255,172.5
256,172.5
257,173.5
258,173.5
259,174.0
260,175.5
261,175.5
262,175.5
263,175.5
264,175.5
265,175.25
266,175.25
267,175.75
268,175.75
269,171.5
270,170.5
271,170.5
272,170.75
273,171.5
274,172.75
275,172.75
276,173.5
277,174.0
278,175.0
279,175.0
280,174.75
281,175.0
282,175.0
283,173.5
284,174.0
285,173.25
286,173.25
287,172.75
288,173.25
289,173.5
290,173.5
291,174.5
292,172.5
293,172.5
294,173.5
295,172.75
296,173.25
297,173.25
298,172.75
299,173.75
300,174.0
301,174.0
302,175.75
303,173.25
304,173.25
305,172.75
306,172.75
307,173.75
308,173.75
309,172.5
310,172.25
311,172.25
312,172.5
313,172.25
314,172.25
315,172.25
316,171.0
317,172.0
318,172.0
319,171.0
320,169.5
321,169.5
322,173.25
323,171.5
324,170.75
325,170.75
326,171.0
327,169.75
328,169.75
329,168.0
330,165.75
331,165.75
332,162.5
333,162.5
334,157.0
335,157.0
336,156.75
337,159.5
338,164.0
339,164.0
340,165.5
341,166.0
342,166.0
343,168.25
344,166.5
345,166.5
346,168.5
347,170.75
348,170.5
349,170.5
350,171.5
351,172.0
352,172.0
353,172.0
354,173.75
355,172.75
356,172.75
357,174.5
358,176.0
359,175.5
360,175.5
361,172.0
362,172.75
363,172.75
364,174.0
365,174.5
366,173.25
367,173.25
368,171.0
369,172.75
370,172.75
371,171.0
372,169.25
373,170.0
374,170.0
375,169.0
376,169.25
377,169.25
378,166.5
379,166.5
380,166.5
381,166.25
382,167.0
383,166.5
384,166.5
385,167.75
386,170.0
387,170.0
388,170.5
389,168.25
390,168.0
391,168.0
392,169.5
393,167.75
394,167.75
395,166.5
396,168.5
397,168.5
398,166.75
399,167.0
400,167.0
401,167.0
402,167.75
403,168.25
404,168.25
405,169.5
406,169.75
407,169.75
408,173.5
409,170.75
410,169.5
411,169.5
412,169.75
413,171.25
414,171.25
415,173.25
416,167.75
417,167.75
418,166.25
419,167.75
420,169.5
421,169.5
422,170.0
423,172.25
424,172.25
425,172.25
426,168.5
427,170.0
428,170.0
429,170.5
430,171.25
431,169.75
432,169.75
433,168.25
434,168.25
435,168.25
436,168.25
437,168.25
438,168.25
439,168.25
440,168.25
441,170.75
442,170.0
443,170.0
444,170.5
445,172.25
446,173.5
447,173.5
448,173.75
449,173.5
450,173.5
451,172.75
452,173.25
453,172.75
454,172.75
455,171.0
456,171.5
457,171.5
458,172.25
459,171.25
460,172.75
461,172.75
462,170.0
463,169.5
464,169.5
465,169.75
466,169.5
467,173.5
468,173.5
469,170.75
470,171.0
471,171.0
472,168.0
473,166.5
474,166.5
475,166.0
476,164.25
477,164.25
478,163.5
479,161.5
480,161.5
481,159.25
482,159.25
483,157.5
484,157.5
485,156.0
486,156.75
487,156.75
488,160.0
489,157.75
490,157.75
491,155.25
492,154.5
493,154.5
494,151.25
495,157.0
496,157.0
497,154.5
498,154.5
499,154.0
500,154.0
501,158.75
502,158.75
503,160.5
504,160.5
505,160.5
506,163.25
507,163.25
508,163.75
509,163.25
510,165.0
511,165.0
512,165.5
513,165.5
514,161.0
515,157.0
516,157.0
517,152.5
518,151.25
519,151.25
520,151.75
521,154.25
522,154.25
523,160.5
524,164.75
525,159.5
526,159.5
527,168.25
528,172.5
529,172.25
530,172.25
531,173.75
532,176.75
533,175.75
534,175.75
535,175.75
536,177.0
537,177.0
538,176.75
539,178.25
540,179.25
541,179.25
542,177.0
543,175.5
544,176.0
545,176.0
546,174.0
547,171.5
548,171.5
549,167.75
550,164.75
551,164.75
552,164.5
553,165.5
554,165.5
555,164.25
556,162.0
557,162.0
558,163.25
559,164.5
560,164.5
561,162.5
562,163.75
563,166.25
564,166.25
565,162.25
566,158.75
567,158.75
568,156.75
569,156.75
570,158.25
571,161.5
572,161.5
573,158.75
574,162.25
575,162.25
576,163.25
577,161.75
578,162.0
579,162.0
580,162.5
581,163.75
582,163.75
583,164.0
584,166.25
585,166.25
586,166.25
587,162.75
588,162.75
589,161.75
590,163.5
591,163.5
592,165.5
593,163.5
594,163.5
595,163.5
596,163.75
597,165.75
598,165.75
599,167.75
600,169.5
601,169.5
602,169.25
603,170.5
604,171.0
605,171.0
606,168.25
607,170.0
608,170.0
609,169.75
610,168.0
611,168.0
612,166.0
613,168.5
614,169.0
615,169.0
616,167.5
617,168.0
618,168.0
619,167.5
620,170.75
621,170.5
622,170.5
623,171.0
624,174.75
625,174.75
626,176.25
627,174.75
628,174.0
629,174.0
630,176.0
631,175.5
632,176.75
633,176.75
634,177.75
635,176.25
636,177.75
637,177.75
638,177.75
639,178.25
640,179.25
641,179.25
642,179.25
643,178.75
644,178.75
645,178.25
646,178.0
647,178.0
648,179.25
649,177.0
650,177.0
651,177.0
652,176.75
653,177.0
654,177.25
655,177.25
656,176.75
657,177.0
658,176.25
659,176.25
660,176.0
661,175.5
662,175.5
663,177.25
664,175.75
665,174.75
666,174.75
667,173.5
668,172.25
669,172.25
670,170.0
671,167.75
672,167.75
673,166.25
674,167.5
675,167.75
676,167.75
677,168.25
678,168.0
679,168.0
680,168.5
681,168.5
682,168.5
683,169.0
684,168.5
685,168.5
686,168.5
687,168.5
688,168.25
689,168.25
690,169.0
691,169.5
692,168.25
693,168.25
694,169.5
695,170.5
696,170.5
697,170.0
698,170.5
699,170.5
700,171.5
701,170.75
702,170.5
703,170.5
704,171.25
705,171.5
706,172.5
707,172.5
708,172.0
709,172.25
710,172.25
711,172.5
712,173.25
713,174.0
714,174.0
715,173.5
716,175.0
717,175.0
718,175.0
719,173.25
720,172.0
721,172.0
722,170.75
723,170.75
724,170.75
725,172.0
726,172.25
727,172.5
728,172.5
729,174.5
730,173.75
731,173.75
732,172.25
