,FHR
0,137.0
1,137.0
2,139.0
3,139.0
4,138.0
5,138.0
6,139.0
7,139.0
8,140.0
9,141.0
10,141.0
11,140.0
12,140.0
13,142.0
14,142.0
15,142.0
16,140.0
17,140.0
18,135.0
19,135.0
20,133.0
21,132.0
22,132.0
23,129.0
24,129.0
25,128.0
26,128.0
27,126.0
28,126.0
29,127.0
30,127.0
31,125.0
32,125.0
33,126.0
34,126.0
35,128.0
36,130.0
37,130.0
38,132.0
39,132.0
40,131.0
41,131.0
42,132.0
43,132.0
44,133.0
45,133.0
46,133.0
47,132.0
48,132.0
49,134.0
50,134.0
51,133.0
52,133.0
53,135.0
54,133.0
55,133.0
56,132.0
57,132.0
58,133.0
59,133.0
60,132.0
61,132.0
62,131.0
63,131.0
64,132.0
65,132.0
66,132.0
67,132.0
68,132.0
69,132.0
70,132.0
71,133.0
72,133.0
73,132.0
74,133.0
75,133.0
76,132.0
77,132.0
78,133.0
79,133.0
80,133.0
81,133.0
82,132.0
83,133.0
84,133.0
85,133.0
86,133.0
87,133.0
88,133.0
89,133.0
90,133.0
91,133.0
92,134.0
93,134.0
94,133.0
95,133.0
96,133.0
97,133.0
98,132.0
99,132.0
100,132.0
101,134.0
102,134.0
103,132.0
104,132.0
105,131.0
106,131.0
107,130.0
108,130.0
109,129.0
110,131.0
111,131.0
112,131.0
113,131.0
114,131.0
115,131.0
116,132.0
117,132.0
118,134.0
119,134.0
120,133.0
121,133.0
122,133.0
123,131.0
124,131.0
125,129.0
126,129.0
127,126.0
128,126.0
129,119.0
130,119.0
131,113.0
132,113.0
133,113.0
134,113.0
135,115.0
136,115.0
137,116.0
138,116.0
139,119.0
140,119.0
141,120.0
142,120.0
143,118.0
144,118.0
145,114.0
146,114.0
147,114.0
148,112.0
149,112.0
150,110.0
151,110.0
152,114.0
153,114.0
154,119.0
155,119.0
156,120.0
157,120.0
158,121.0
159,121.0
160,124.0
161,124.0
162,124.0
163,124.0
164,125.0
165,127.0
166,127.0
167,128.0
168,128.0
169,128.0
170,128.0
171,129.0
172,129.0
173,129.0
174,129.0
175,129.0
176,129.0
177,128.0
178,129.0
179,129.0
180,130.0
181,130.0
182,129.0
183,129.0
184,129.0
185,129.0
186,132.0
187,132.0
188,133.0
189,132.0
190,132.0
191,133.0
192,133.0
193,135.0
194,135.0
195,136.0
196,136.0
197,134.0
198,135.0
199,135.0
200,135.0
201,135.0
202,135.0
203,135.0
204,135.0
205,135.0
206,135.0
207,136.0
208,136.0
209,135.0
210,135.0
211,134.0
212,134.0
213,134.0
214,133.0
215,133.0
216,135.0
217,135.0
218,134.0
219,134.0
220,135.0
221,135.0
222,135.0
223,133.0
224,133.0
225,131.0
226,131.0
227,132.0
228,132.0
229,133.0
230,135.0
231,135.0
232,132.0
233,132.0
234,133.0
235,133.0
236,133.0
237,133.0
238,132.0
239,129.0
240,129.0
241,127.0
242,127.0
243,128.0
244,128.0
245,130.0
246,130.0
247,130.0
248,130.0
249,131.0
250,131.0
251,132.0
252,132.0
253,132.0
254,133.0
255,133.0
256,134.0
257,134.0
258,135.0
259,135.0
260,135.0
261,135.0
262,135.0
263,135.0
264,135.0
265,136.0
266,136.0
267,136.0
268,136.0
269,136.0
270,136.0
271,136.0
272,134.0
273,134.0
274,135.0
275,135.0
276,135.0
277,135.0
278,135.0
279,135.0
280,135.0
281,135.0
282,134.0
283,134.0
284,136.0
285,136.0
286,136.0
287,136.0
288,136.0
289,136.0
290,136.0
291,137.0
292,137.0
293,136.0
294,136.0
295,132.0
296,132.0
297,131.0
298,131.0
299,131.0
300,129.0
301,129.0
302,125.0
303,125.0
304,125.0
305,125.0
306,123.0
307,123.0
308,123.0
309,123.0
310,123.0
311,123.0
312,126.0
313,126.0
314,130.0
315,130.0
316,132.0
317,132.0
318,132.0
319,133.0
320,133.0
321,132.0
322,132.0
323,133.0
324,133.0
325,128.0
326,128.0
327,121.0
328,121.0
329,119.0
330,119.0
331,120.0
332,120.0
333,120.0
334,120.0
335,122.0
336,122.0
337,122.0
338,124.0
339,124.0
340,127.0
341,127.0
342,128.0
343,128.0
344,128.0
345,129.0
346,132.0
347,132.0
348,132.0
349,133.0
350,133.0
351,135.0
352,135.0
353,135.0
354,135.0
355,135.0
356,135.0
357,136.0
358,136.0
359,136.0
360,136.0
361,136.0
362,137.0
363,137.0
364,136.0
365,136.0
366,136.0
367,138.0
368,138.0
369,138.0
370,138.0
371,138.0
372,139.0
373,139.0
374,140.0
375,140.0
376,138.0
377,136.0
378,136.0
379,131.0
380,131.0
381,129.0
382,129.0
383,126.0
384,126.0
385,127.0
386,127.0
387,129.0
388,129.0
389,129.0
390,131.0
391,131.0
392,132.0
393,132.0
394,134.0
395,134.0
396,135.0
397,135.0
398,135.0
399,135.0
