,FHR
0,187.75
1,188.0
2,188.0
3,188.0
4,188.0
5,188.0
6,188.0
7,188.0
8,188.0
9,188.0
10,188.0
11,188.0
12,147.25
13,106.5
14,107.5
15,107.5
16,106.75
17,106.75
18,106.75
19,106.75
20,106.5
21,106.5
22,106.75
23,106.75
24,106.75
25,107.0
26,107.0
27,108.25
28,108.25
29,108.25
30,108.25
31,108.0
32,108.0
33,108.0
34,110.25
35,110.25
36,110.25
37,110.25
38,110.25
39,110.25
40,110.5
41,110.5
42,110.5
43,110.25
44,110.25
45,110.25
46,110.25
47,110.25
48,110.25
49,110.25
50,116.25
51,116.25
52,115.5
53,115.5
54,116.5
55,116.5
56,114.25
57,114.25
58,114.5
59,114.5
60,116.0
61,116.0
62,115.0
63,115.0
64,114.75
65,114.75
66,115.5
67,115.5
68,115.5
69,115.5
70,116.0
71,116.0
72,116.25
73,116.25
74,117.5
75,117.5
76,117.25
77,117.25
78,116.75
79,118.25
80,118.25
81,118.25
82,115.75
83,115.75
84,115.5
85,115.5
86,116.75
87,116.75
88,114.75
89,114.75
90,115.25
91,115.25
92,116.25
93,116.25
94,116.0
95,116.0
96,116.0
97,116.0
98,116.5
99,116.5
100,116.25
101,116.25
102,116.25
103,116.5
104,116.5
105,115.75
106,115.75
107,115.0
108,115.0
109,115.0
110,115.0
111,115.0
112,115.0
113,115.0
114,115.0
115,115.75
116,115.75
117,116.5
118,116.5
119,116.25
120,116.25
121,115.25
122,115.25
123,114.5
124,114.5
125,114.5
126,114.5
127,114.25
128,114.25
129,113.0
130,113.0
131,113.0
132,112.0
133,112.0
134,112.0
135,112.0
136,112.0
137,112.0
138,112.0
139,112.0
140,112.25
141,112.25
142,111.75
143,111.75
144,111.75
145,112.0
146,112.0
147,112.25
148,112.25
149,112.75
150,112.75
151,111.75
152,111.75
153,112.75
154,112.75
155,115.5
156,115.5
157,115.5
158,111.0
159,111.0
160,99.5
161,99.5
162,99.5
163,99.5
164,99.25
165,99.25
166,99.5
167,99.5
168,99.5
169,99.5
170,99.5
171,99.25
172,98.25
173,98.25
174,98.25
175,98.25
176,98.25
177,98.25
178,98.25
179,98.25
180,98.25
181,98.25
182,98.25
183,98.25
184,98.25
185,98.25
186,98.25
187,98.25
188,98.25
189,98.890625
190,99.53125
191,100.171875
192,100.8125
193,101.453125
194,102.09375
195,102.734375
196,103.375
197,104.015625
198,104.65625
199,105.296875
200,105.9375
201,106.578125
202,107.21875
203,107.859375
204,108.5
205,108.5
206,108.5
207,109.0
208,109.0
209,108.75
210,108.75
211,108.75
212,108.75
213,108.75
214,108.75
215,109.0
216,109.0
217,109.0
218,109.0
219,109.28571428571429
220,109.57142857142857
221,109.85714285714286
222,110.14285714285714
223,110.42857142857143
224,110.71428571428571
225,111.0
226,111.0
227,110.75
228,110.75
229,111.25
230,111.25
231,111.25
232,112.25
233,112.25
234,112.5
235,112.5
236,111.75
237,111.75
238,110.75
239,110.75
240,111.0
241,111.0
242,111.75
243,111.75
244,111.75
245,112.0
246,112.0
247,112.0
248,112.0
249,112.0
250,112.0
251,112.0
252,112.0
253,112.0
254,111.89285714285714
255,111.78571428571429
256,111.67857142857143
257,111.57142857142857
258,111.46428571428571
259,111.35714285714286
260,111.25
261,111.25
262,111.5
263,111.5
264,109.5
265,108.75
266,108.75
267,108.75
268,109.0
269,109.0
270,108.5
271,108.5
272,109.25
273,109.25
274,109.25
275,108.75
276,108.75
277,109.75
278,109.75
279,110.25
280,110.25
281,110.25
282,111.75
283,111.75
284,110.75
285,110.75
286,111.75
287,111.75
288,112.75
289,112.75
290,112.0
291,112.0
292,112.0
293,112.0
294,112.0
295,112.0
296,112.0
297,112.0
298,112.0
299,112.0
300,112.0
301,110.25
302,110.25
303,110.75
304,110.75
305,110.25
306,110.25
307,109.75
308,109.75
309,109.75
310,109.75
311,109.75
312,110.25
313,110.25
314,110.25
315,110.25
316,111.25
317,111.25
318,111.25
319,110.75
320,110.75
321,110.75
322,110.75
323,110.25
324,110.25
325,111.25
326,111.25
327,111.5
328,111.5
329,112.0
330,112.0
331,111.25
332,111.25
333,111.25
334,111.25
335,111.25
336,113.0
337,113.0
338,112.75
339,112.75
340,113.25
341,113.25
342,112.25
343,112.25
344,111.75
345,111.75
346,112.0
347,112.0
348,110.5
349,110.5
350,109.0
351,109.0
352,109.0
353,110.5
354,110.5
355,110.25
356,110.25
357,110.75
358,110.75
359,110.5
360,110.5
361,110.5
362,107.75
363,107.75
364,108.25
365,108.25
366,108.25
367,108.25
368,107.25
369,107.25
370,106.25
371,106.25
372,106.25
373,106.0
374,106.0
375,105.25
376,105.25
377,105.25
378,106.25
379,106.25
380,107.0
381,107.0
382,106.5
383,106.5
384,106.0
385,106.0
386,106.75
387,106.75
388,106.0
389,106.0
390,106.0
391,106.0
392,106.0
393,106.5
394,106.5
395,106.0
396,106.0
397,106.0
398,106.0
399,105.75
400,105.75
401,105.75
402,105.75
403,106.5
404,106.5
405,105.5
406,105.5
407,105.5
408,105.5
409,105.25
410,105.25
411,104.25
412,104.25
413,105.25
414,105.25
415,105.25
416,105.75
417,105.75
418,104.0
419,104.0
420,104.0
421,104.0
422,104.0
423,105.0
424,105.0
425,105.0
426,105.0
427,105.25
428,105.25
429,105.25
430,105.75
431,105.75
432,107.75
433,107.75
434,107.0
435,107.0
436,106.75
437,106.75
438,106.5
439,106.5
440,106.5
441,106.5
442,104.75
443,104.75
444,105.0
445,105.0
446,104.5
447,104.5
448,105.75
449,105.75
450,105.75
451,105.75
452,105.75
453,106.25
454,106.25
455,106.25
456,106.25
457,106.25
458,106.25
459,106.25
460,106.25
461,107.5
462,107.5
463,107.5
464,105.25
465,105.25
466,105.0
467,105.0
468,104.5
469,104.5
470,105.25
471,105.25
472,105.25
473,106.25
