,FHR
0,120.0
1,120.0
2,121.25
3,121.25
4,121.25
5,121.25
6,121.25
7,121.25
8,121.25
9,121.5
10,121.5
11,121.5
12,121.5
13,121.5
14,121.5
15,121.5
16,121.5
17,121.5
18,121.77777777777777
19,122.05555555555556
20,122.33333333333333
21,122.61111111111111
22,122.88888888888889
23,123.16666666666667
24,123.44444444444444
25,123.72222222222223
26,124.0
27,121.5
28,121.5
29,121.25
30,121.25
31,119.5
32,119.5
33,121.75
34,121.75
35,124.25
36,124.25
37,122.25
38,122.25
39,123.75
40,123.75
41,125.5
42,125.5
43,124.0
44,123.0
45,123.0
46,121.75
47,121.75
48,123.25
49,123.25
50,121.5
51,121.5
52,123.5
53,123.5
54,125.75
55,125.75
56,128.25
57,128.25
58,125.25
59,125.25
60,124.5
61,124.5
62,124.5
63,125.25
64,125.5
65,125.5
66,125.25
67,125.25
68,126.75
69,126.75
70,128.0
71,128.0
72,129.5
73,129.5
74,130.75
75,130.75
76,130.75
77,130.75
78,129.5
79,129.5
80,129.5
81,129.5
82,129.5
83,129.5
84,129.5
85,130.25
86,128.75
87,128.75
88,126.0
89,126.0
90,122.5
91,122.5
92,121.0
93,121.0
94,123.0
95,122.75
96,122.75
97,122.75
98,123.25
99,123.0
100,123.0
101,126.0
102,126.0
103,126.75
104,126.75
105,127.25
106,127.25
107,127.75
108,128.25
109,128.25
110,128.25
111,129.0
112,129.5
113,129.5
114,130.75
115,131.5
116,131.5
117,132.5
118,132.5
119,132.75
120,132.75
121,131.5
122,131.75
123,131.75
124,130.5
125,130.5
126,129.75
127,129.75
128,129.0
129,129.0
130,126.5
131,126.5
132,127.25
133,127.25
134,127.5
135,128.0
136,128.0
137,128.5
138,128.5
139,128.5
140,128.5
141,131.25
142,131.25
143,131.75
144,131.75
145,132.5
146,132.33333333333334
147,132.16666666666666
148,132.0
149,132.0
150,131.75
151,131.75
152,131.75
153,131.5
154,131.5
155,129.5
156,129.5
157,126.5
158,126.5
159,127.75
160,127.75
161,127.75
162,127.75
163,127.75
164,128.0
165,128.0
166,128.0
167,128.0
168,128.0
169,127.75
170,127.75
171,128.0
172,128.0
173,127.25
174,127.25
175,126.5
176,126.25
177,126.25
178,127.0
179,127.0
180,128.0
181,128.0
182,128.0
183,128.75
184,128.75
185,127.75
186,127.75
187,126.0
188,126.0
189,123.5
190,124.75
191,124.75
192,127.0
193,127.0
194,128.0
195,128.0
196,122.25
197,122.25
198,125.75
199,125.75
200,125.25
201,125.25
202,126.25
203,125.5
204,125.5
205,122.75
206,122.75
207,120.75
208,120.75
209,121.25
210,121.25
211,120.5
212,120.5
213,120.5
214,118.75
215,118.75
216,121.25
217,121.25
218,123.5
219,126.25
220,126.25
221,126.75
222,126.75
223,126.25
224,126.25
225,126.25
226,119.5
227,120.25
228,120.25
229,122.0
230,122.0
231,123.0
232,123.0
233,123.0
234,123.0
235,122.5
236,122.5
237,122.75
238,122.75
239,120.25
240,120.25
241,119.25
242,119.25
243,121.5
244,121.5
245,120.5
246,120.25
247,120.25
248,120.0
249,120.0
250,119.25
251,119.25
252,119.0
253,119.0
254,119.5
255,119.5
256,121.0
257,121.0
258,121.0
259,122.25
260,123.75
261,123.75
262,125.75
263,125.75
264,128.25
265,128.25
266,130.75
267,130.75
268,132.75
269,132.75
270,133.0
271,133.0
272,133.75
273,133.25
274,133.25
275,130.0
276,130.0
277,130.25
278,130.25
279,124.75
280,124.75
281,120.75
282,120.75
283,121.5
284,121.5
285,124.25
286,124.25
287,125.75
288,125.75
289,127.0
290,128.5
291,128.5
292,129.75
293,129.75
294,129.5
295,129.5
296,129.5
297,129.5
298,130.25
299,130.25
300,130.25
301,132.0
302,132.0
303,134.5
304,134.5
305,134.75
306,134.75
307,135.25
308,135.25
309,135.5
310,135.75
311,135.75
312,136.5
313,136.5
314,136.5
315,135.5
316,135.5
317,132.0
318,132.0
319,131.5
320,131.5
321,131.75
322,131.75
323,130.75
324,130.75
325,131.5
326,131.5
327,131.5
328,131.75
329,131.75
330,131.75
331,131.75
332,131.5
333,131.5
334,131.5
335,130.75
336,130.75
337,130.25
338,130.25
339,129.25
340,129.25
341,129.0
342,129.0
343,128.25
344,128.25
345,128.75
346,128.75
347,131.5
348,132.75
349,132.75
350,133.5
351,133.5
352,134.0
353,134.0
354,135.0
355,134.25
356,134.25
357,132.75
358,132.75
359,131.5
360,131.5
361,129.5
362,129.5
363,128.0
364,128.0
365,129.0
366,129.0
367,130.5
368,131.25
369,131.25
370,132.5
371,132.5
372,134.0
373,134.0
374,134.25
375,135.5
376,135.5
377,133.5
378,133.5
379,133.75
380,133.75
381,133.25
382,133.25
383,132.25
384,131.5
385,131.5
386,131.5
387,129.0
388,129.5
389,129.5
390,129.5
391,129.5
392,131.0
393,131.0
394,129.75
395,129.75
396,130.25
397,130.25
398,130.25
399,130.25
400,130.25
401,130.75
402,130.75
403,131.25
404,131.0
405,131.0
406,129.5
407,129.5
408,129.0
409,129.0
410,128.5
411,128.5
412,128.75
413,128.75
414,128.25
415,128.25
416,128.5
417,128.5
418,128.0
419,128.0
420,125.75
421,126.0
422,126.0
423,126.0
424,126.0
425,125.75
426,125.75
427,125.97727272727273
428,126.20454545454545
429,126.43181818181819
430,126.6590909090909
431,126.88636363636364
432,127.11363636363636
433,127.3409090909091
434,127.56818181818181
435,127.79545454545455
436,128.02272727272728
437,128.25
438,128.47727272727272
439,128.70454545454547
440,128.9318181818182
441,129.1590909090909
442,129.38636363636363
443,129.61363636363637
444,129.8409090909091
445,130.0681818181818
446,130.29545454545453
447,130.52272727272728
448,130.75
449,130.5
450,130.5
451,129.75
452,129.75
453,130.25
454,130.25
455,130.75
456,130.75
457,130.5
458,130.75
459,130.75
460,130.75
461,131.5
462,131.75
463,131.75
464,132.0
465,132.0
466,132.25
467,132.25
468,131.75
469,131.75
470,132.0
471,132.25
472,132.25
473,132.75
474,133.5
475,133.5
476,133.0
477,133.0
478,134.0
479,134.0
480,134.5
481,134.5
482,134.0
483,134.75
484,134.75
485,134.75
486,134.75
487,135.0
488,135.0
489,134.5
490,134.5
491,134.5
492,134.5
493,135.0
494,134.5
495,134.5
496,134.25
497,134.25
498,134.5
499,134.5
500,135.25
501,135.25
502,135.25
503,135.5
504,135.5
505,134.75
506,134.75
507,135.0
508,135.0
509,135.5
510,135.5
511,135.5
512,135.25
513,135.25
514,135.75
515,136.25
516,136.25
517,137.25
518,137.25
519,138.25
520,138.25
521,138.5
522,138.5
523,139.5
524,140.0
525,140.0
526,140.75
527,140.75
528,140.75
529,140.75
530,140.75
531,141.0
532,141.0
533,141.75
534,141.75
535,141.5
536,142.25
537,142.25
538,141.5
539,141.5
540,141.75
541,142.0
542,142.0
543,142.5
544,142.5
545,142.75
546,142.0
547,142.0
548,141.5
549,141.5
550,140.75
551,141.25
552,141.25
553,142.0
554,142.0
555,142.0
556,142.0
557,142.5
558,142.0
559,142.0
560,139.75
561,139.75
562,136.75
563,133.25
564,133.25
565,133.5
566,133.5
567,132.25
568,132.25
569,131.25
570,131.25
571,130.75
572,130.75
573,127.25
574,127.25
575,126.25
576,128.5
577,128.5
578,130.25
579,130.25
580,131.25
581,131.25
582,126.0
583,126.0
584,128.0
585,128.0
586,129.25
587,130.25
588,130.25
589,129.75
590,129.75
591,129.0
592,129.0
593,128.75
594,128.75
595,127.25
596,127.25
597,126.75
598,126.75
599,127.0
600,127.0
601,126.75
602,126.75
603,125.25
604,125.25
605,123.0
606,123.0
607,121.0
608,121.0
609,122.25
610,122.25
611,123.5
612,124.5
613,124.5
614,125.75
615,125.75
616,125.75
617,122.75
618,124.5
619,124.5
620,123.5
621,123.5
622,121.5
623,121.5
624,118.5
625,118.5
626,117.75
627,117.75
628,117.5
629,117.5
630,117.5
631,117.5
632,117.75
633,117.75
634,117.75
635,118.5
636,118.5
637,119.0
638,119.0
639,119.0
640,119.0
641,119.25
642,119.25
643,119.75
644,120.75
645,120.75
646,121.0
647,121.0
648,122.75
649,122.75
650,123.75
651,123.75
652,123.75
653,123.75
654,123.5
655,123.5
656,122.0
657,122.0
658,122.0
659,122.0
660,121.25
661,121.25
662,119.25
663,119.25
664,118.5
665,118.5
666,120.25
667,120.25
668,120.25
669,120.25
670,121.0
671,121.0
672,121.0
673,121.0
674,118.5
675,118.5
676,116.75
677,116.75
678,117.75
679,117.75
680,117.0
681,117.0
682,117.5
683,117.5
684,120.25
685,120.25
686,120.25
687,121.0
688,121.0
689,114.5
690,114.5
691,115.75
692,115.75
693,113.75
694,113.75
695,113.75
696,113.25
697,113.25
698,113.0
699,113.0
700,115.0
701,115.0
702,114.0
703,114.0
704,115.0
705,115.0
706,113.5
707,113.5
708,112.5
709,112.5
710,111.0
711,111.0
712,109.25
713,109.25
714,109.5
715,109.5
716,109.25
717,109.25
718,109.5
719,109.5
720,114.5
721,114.5
722,114.75
723,114.75
724,114.5
725,114.5
726,103.25
727,103.25
728,99.25
729,99.25
730,99.25
731,91.25
732,91.25
733,91.25
734,91.25
735,91.25
736,98.5
737,98.5
738,99.0
739,99.0
740,110.0
741,110.0
742,113.0
743,113.0
744,124.0
745,124.0
746,124.5
747,124.5
748,124.25
749,124.25
750,124.5
751,124.5
752,124.5
753,124.5
754,124.25
755,124.25
756,124.25
757,124.25
758,115.0
759,115.0
760,116.0
761,116.0
762,115.25
763,115.25
764,114.25
765,116.0
766,116.0
767,116.0
768,118.0
769,118.0
770,122.75
