,FHR
0,135.5
1,134.5
2,134.5
3,133.0
4,133.0
5,133.25
6,133.25
7,134.25
8,134.25
9,133.5
10,133.5
11,133.5
12,132.75
13,132.75
14,132.75
15,132.75
16,132.75
17,132.75
18,132.25
19,134.5
20,134.5
21,133.0
22,133.0
23,131.5
24,131.5
25,133.0
26,133.0
27,132.75
28,131.75
29,131.75
30,133.25
31,133.25
32,133.5
33,133.5
34,133.5
35,133.5
36,134.25
37,134.0
38,134.0
39,133.75
40,133.75
41,134.5
42,134.5
43,135.75
44,135.75
45,135.5
46,134.75
47,134.75
48,134.25
49,134.25
50,134.25
51,134.25
52,133.75
53,133.75
54,133.75
55,135.25
56,135.25
57,135.75
58,135.75
59,134.5
60,134.5
61,134.75
62,135.25
63,135.25
64,135.0
65,135.0
66,135.25
67,135.25
68,135.5
69,136.0
70,136.0
71,136.75
72,136.75
73,136.75
74,136.75
75,136.0
76,137.0
77,137.0
78,135.5
79,135.5
80,132.75
81,132.75
82,134.75
83,134.75
84,132.0
85,129.0
86,129.0
87,130.25
88,130.25
89,131.25
90,131.25
91,133.0
92,133.0
93,133.5
94,133.5
95,133.75
96,133.25
97,133.25
98,134.0
99,134.0
100,134.25
101,134.25
102,135.0
103,134.75
104,134.75
105,134.25
106,134.25
107,134.75
108,134.75
109,133.5
110,133.5
111,133.25
112,133.25
113,133.25
114,133.5
115,133.5
116,133.5
117,133.5
118,134.0
119,134.0
120,133.5
121,133.25
122,133.25
123,133.25
124,137.25
125,137.25
126,135.25
127,135.25
128,135.75
129,135.75
130,135.75
131,136.75
132,136.75
133,136.75
134,136.75
135,137.5
136,138.5
137,138.5
138,137.75
139,137.75
140,136.75
141,136.75
142,136.75
143,136.75
144,136.75
145,136.5
146,136.5
147,136.25
148,136.25
149,136.5
150,136.5
151,136.5
152,136.0
153,136.0
154,137.0
155,137.0
156,136.5
157,135.75
158,135.75
159,135.25
160,135.25
161,134.25
162,134.25
163,134.75
164,134.75
165,135.0
166,134.5
167,134.5
168,134.25
169,134.25
170,133.5
171,133.5
172,132.75
173,132.75
174,132.75
175,132.0
176,132.0
177,132.0
178,132.0
179,132.5
180,132.5
181,132.5
182,132.5
183,132.25
184,132.75
185,132.75
186,133.0
187,133.0
188,133.5
189,133.5
190,132.5
191,132.5
192,133.0
193,132.75
194,132.75
195,132.75
196,132.75
197,133.25
198,133.25
199,133.25
200,133.25
201,133.5
202,133.25
203,133.25
204,135.0
205,135.0
206,134.0
207,134.0
208,134.25
209,134.25
210,134.25
211,133.75
212,133.75
213,133.0
214,133.0
215,133.0
216,133.0
217,132.75
218,132.75
219,133.5
220,133.75
221,133.75
222,133.5
223,133.5
224,133.75
225,133.75
226,133.75
227,133.75
228,134.0
229,134.0
230,134.0
231,133.75
232,133.75
233,134.0
234,134.0
235,134.5
236,134.5
237,134.25
238,134.5
239,134.5
240,134.5
241,132.25
242,131.75
243,131.75
244,130.5
245,130.5
246,128.5
247,128.5
248,127.25
249,127.25
250,126.0
251,126.0
252,126.25
253,126.25
254,126.25
255,126.0
256,126.0
257,126.0
258,126.0
259,126.25
260,126.25
261,125.75
262,125.75
263,125.75
264,125.75
265,124.5
266,124.5
267,123.0
268,123.0
269,124.75
270,124.75
271,124.5
272,124.5
273,125.25
274,124.5
275,124.5
276,124.5
277,123.0
278,123.0
279,121.75
280,121.75
281,120.25
282,120.25
283,118.75
284,118.75
285,115.0
286,115.0
287,114.0
288,114.0
289,114.0
290,114.0
291,114.25
292,114.25
293,115.25
294,115.25
295,116.0
296,116.0
297,116.5
298,116.5
299,116.5
300,115.75
301,115.75
302,115.75
303,115.75
304,116.0
305,116.0
306,116.0
307,116.0
308,118.75
309,118.75
310,119.5
311,119.5
312,120.0
313,120.0
314,120.0
315,119.25
316,119.25
317,119.5
318,119.5
319,119.0
320,119.0
321,119.0
322,117.75
323,117.75
324,117.5
325,117.5
326,116.75
327,116.75
328,116.0
329,116.0
330,116.0
331,116.25
332,116.25
333,116.25
334,121.5
335,121.5
336,121.0
337,121.0
338,121.5
339,121.5
340,121.75
341,121.75
342,122.5
343,123.5
344,123.5
345,125.25
346,125.25
347,127.25
348,127.25
349,128.25
350,128.25
351,127.75
352,127.75
353,128.75
354,128.75
355,129.75
356,130.25
357,130.25
358,129.5
359,129.5
360,132.0
361,132.0
362,129.75
363,129.75
364,129.75
365,129.75
366,130.0
367,129.75
368,129.75
369,129.0
370,129.0
371,128.0
372,128.0
373,127.75
374,127.75
375,127.75
376,127.25
377,127.25
378,127.25
379,127.25
380,128.0
381,128.0
382,127.5
383,128.0
384,128.0
385,128.0
386,128.0
387,128.0
388,128.0
389,128.5
390,128.5
391,130.25
392,130.25
393,128.75
394,128.75
395,125.5
396,125.5
397,125.0
398,125.0
399,124.0
400,124.0
401,122.0
402,122.0
403,122.0
404,122.0
405,120.25
406,120.25
407,121.5
408,121.5
409,122.5
410,122.5
411,122.25
412,122.75
413,122.75
414,124.0
415,124.0
416,124.5
417,124.5
418,126.0
419,126.0
420,126.5
421,126.5
422,126.25
423,126.25
424,127.0
425,127.0
426,125.75
427,125.75
428,125.25
429,127.25
430,127.25
431,127.25
432,127.25
433,127.25
434,127.25
435,128.0
436,128.0
437,128.0
438,128.0
439,127.0
440,127.0
441,126.75
442,126.75
443,126.25
444,126.25
445,126.25
446,126.25
447,125.75
448,125.25
449,125.25
450,126.5
451,126.5
452,127.75
453,127.75
454,129.0
455,129.0
456,130.25
457,130.25
458,131.0
459,131.75
460,131.75
461,131.25
462,131.25
463,131.5
464,131.5
465,130.75
466,130.75
467,131.0
468,131.0
469,132.0
470,131.5
471,131.5
472,131.75
473,131.75
474,130.25
475,130.25
476,130.75
477,130.75
478,130.75
479,130.75
480,130.5
481,129.5
482,129.5
483,128.5
484,128.5
485,128.5
486,128.5
487,129.25
488,129.25
489,128.0
490,128.0
491,129.0
492,129.0
493,126.25
494,126.25
495,128.5
496,131.5
497,131.5
498,131.5
499,131.5
500,132.0
501,132.0
502,132.75
503,132.75
504,133.75
505,133.75
506,133.75
507,134.5
508,134.5
509,135.75
510,135.75
511,134.75
512,135.25
513,135.25
514,135.0
515,135.0
516,135.25
517,135.25
518,135.75
519,135.25
520,135.25
521,133.75
522,133.75
523,136.0
524,136.0
525,134.5
526,134.5
527,135.0
528,135.0
529,135.0
530,135.0
531,135.0
532,135.75
533,135.75
534,136.0
535,135.75
536,135.75
537,135.0
538,135.0
539,135.0
540,135.0
541,135.0
542,135.5
543,135.5
544,135.5
545,135.5
546,133.5
547,133.5
548,132.75
549,132.75
550,133.5
551,132.75
552,132.75
553,132.75
554,132.75
555,134.0
556,134.0
557,134.25
558,134.25
559,132.75
560,133.25
561,133.25
562,133.25
563,133.25
564,133.5
565,133.5
566,132.5
567,132.5
568,134.25
569,135.0
570,135.0
571,135.5
572,135.5
573,135.5
574,135.5
575,135.25
576,135.25
577,135.0
578,134.5
579,134.5
580,135.25
581,135.25
582,135.75
583,135.75
584,136.5
585,135.25
586,135.25
587,137.25
588,137.25
589,135.25
590,135.25
591,136.5
592,136.75
593,136.75
594,136.75
595,136.75
596,137.5
